,Country Name,Country Code,year,agriculturalLand,agriculturalGDP
5440,"Iran, Islamic Rep.",IRN,2002,39.32071023,7.825546897
5441,Iraq,IRQ,2002,20.21172005,8.562671712
5442,Iceland,ISL,2002,18.82294264,7.512993433
5443,Israel,ISR,2002,26.01663586,1.588757231
5444,Italy,ITA,2002,51.92955017,2.371382259
5445,Jamaica,JAM,2002,43.76731302,5.544304066
5446,Jordan,JOR,2002,11.61604714,2.192168007
5447,Japan,JPN,2002,13.06721536,1.376490599
5448,Kazakhstan,KAZ,2002,79.07134126,7.995909093
5449,Kenya,KEN,2002,47.12021647,25.8539676
5450,Kyrgyz Republic,KGZ,2002,56.1835245,34.40479628
5451,Cambodia,KHM,2002,28.32540222,31.12904348
5452,Kiribati,KIR,2002,41.97530864,21.65499741
5453,St. Kitts and Nevis,KNA,2002,31.15384615,1.785590432
5454,"Korea, Rep.",KOR,2002,19.82642835,3.206802038
5455,Kuwait,KWT,2002,8.47362514,0.516824849
5456,Latin America & Caribbean (excluding high income),LAC,2002,34.2360063,5.439068294
5457,Lao PDR,LAO,2002,8.128249567,33.3863041
5458,Lebanon,LBN,2002,60.21505376,5.662926018
5459,Liberia,LBR,2002,15.26038206,79.04236246
5460,Libya,LBY,2002,8.780704048,5.185299093
5461,Latin America & Caribbean,LCN,2002,33.72733741,5.100364834
5462,Least developed countries: UN classification,LDC,2002,35.45622507,25.05893122
5463,Low income,LIC,2002,36.54444532,27.02598781
5464,Sri Lanka,LKA,2002,37.56976559,14.27932254
5465,Lower middle income,LMC,2002,41.42095952,18.14491776
5466,Low & middle income,LMY,2002,36.98525625,11.7379379
5467,Lesotho,LSO,2002,75.88932806,6.395312833
5468,Late-demographic dividend,LTE,2002,34.67901572,8.753057466
5469,Lithuania,LTU,2002,46.02744097,4.775131239
5470,Luxembourg,LUX,2002,52.67489712,0.690661512
5471,Latvia,LVA,2002,25.644736,4.498841057
5472,Morocco,MAR,2002,67.8534618,13.20052173
5473,Moldova,MDA,2002,77.06812652,21.02182945
5474,Madagascar,MDG,2002,70.23248616,34.14251398
5475,Middle East & North Africa,MEA,2002,34.67017927,7.669718588
5476,Mexico,MEX,2002,54.81108053,3.278281855
5477,Marshall Islands,MHL,2002,66.66666667,6.460920219
5478,Middle income,MIC,2002,37.05412827,11.22777708
5479,North Macedonia,MKD,2002,52.45772709,10.17012077
5480,Mali,MLI,2002,32.52280383,32.71418375
5481,Malta,MLT,2002,31.25,2.133199238
5482,Myanmar,MMR,2002,16.71665086,55.51115763
5483,Middle East & North Africa (excluding high income),MNA,2002,24.61678355,12.35481122
5484,Mongolia,MNG,2002,83.75473107,18.91912528
5485,Mozambique,MOZ,2002,48.18684605,22.79995592
5486,Mauritania,MRT,2002,38.48064422,24.23001696
5487,Mauritius,MUS,2002,49.26108374,5.191418623
5488,Malawi,MWI,2002,51.2303776,38.81840596
5489,Malaysia,MYS,2002,21.41987521,8.985081404
5490,North America,NAC,2002,26.21176237,1.036369342
5491,Namibia,NAM,2002,47.15227927,10.03914318
5492,New Caledonia,NCL,2002,13.6761488,1.890358725
5493,Niger,NER,2002,29.99921055,41.36693517
5494,Nigeria,NGA,2002,73.02674879,36.96508267
5495,Nicaragua,NIC,2002,43.85906598,16.43011199
5496,Netherlands,NLD,2002,57.73104265,2.077675366
5497,Norway,NOR,2002,2.863838968,1.520730596
5498,Nepal,NPL,2002,29.58493198,36.15029503
5499,New Zealand,NZL,2002,45.94964111,5.852893528
5500,OECD members,OED,2002,37.36359868,1.627031066
5501,Oman,OMN,2002,4.114378029,2.320375202
5502,Other small states,OSS,2002,38.43070889,4.032937691
5503,Pakistan,PAK,2002,47.84661685,23.06293464
5504,Panama,PAN,2002,30.10223298,6.682700145
5505,Peru,PER,2002,17.77734375,7.523963236
5506,Philippines,PHL,2002,37.34446792,13.44841342
5507,Palau,PLW,2002,9.347826087,3.685573849
5508,Papua New Guinea,PNG,2002,2.208187961,37.99064819
5509,Poland,POL,2002,55.17320187,2.725759467
5510,Pre-demographic dividend,PRE,2002,38.0911108,26.34285417
5511,Puerto Rico,PRI,2002,25.02818489,0.533623741
5512,Portugal,PRT,2002,42.37945355,2.722890862
5513,Paraguay,PRY,2002,49.28517493,11.00964326
5514,West Bank and Gaza,PSE,2002,61.46179402,8.031947804
5515,Post-demographic dividend,PST,2002,36.92303085,1.478766486
5516,Qatar,QAT,2002,5.555555556,0.256795869
5517,Romania,ROU,2002,64.4625223,11.34243769
5518,Russian Federation,RUS,2002,13.22579779,5.565713753
5519,Rwanda,RWA,2002,74.21970004,30.21345028
5520,South Asia,SAS,2002,56.92000855,20.15546008
5521,Saudi Arabia,SAU,2002,80.8456103,5.077288804
5522,Senegal,SEN,2002,45.44746273,13.38078013
5523,Singapore,SGP,2002,1.777777778,0.0710328
5524,Solomon Islands,SLB,2002,2.822436584,30.02125321
5525,Sierra Leone,SLE,2002,44.75034636,46.21424623
5526,El Salvador,SLV,2002,67.91119691,5.822984198
5527,Sub-Saharan Africa (excluding high income),SSA,2002,40.54233169,19.8138726
5528,Sub-Saharan Africa,SSF,2002,40.54164202,19.78690788
5529,Small states,SST,2002,32.3223554,4.361287298
5530,Sao Tome and Principe,STP,2002,53.125,10.64688066
5531,Suriname,SUR,2002,0.474358974,6.704774505
5532,Slovak Republic,SVK,2002,46.50727651,2.042899048
5533,Slovenia,SVN,2002,25.07447865,2.979202811
5534,Sweden,SWE,2002,7.72530097,1.899677332
5535,Eswatini,SWZ,2002,71.1627907,12.50254377
5536,Seychelles,SYC,2002,8.695652174,2.885621599
5537,Syrian Arab Republic,SYR,2002,74.86668843,25.00504172
5538,Turks and Caicos Islands,TCA,2002,1.052631579,1.08173287
5539,Chad,TCD,2002,38.69917408,37.9029524
5540,East Asia & Pacific (IDA & IBRD countries),TEA,2002,48.67290678,13.4768231
5541,Europe & Central Asia (IDA & IBRD countries),TEC,2002,28.58540963,7.570419166
5542,Togo,TGO,2002,64.44199301,33.1543868
5543,Thailand,THA,2002,38.53862867,8.69217818
5544,Tajikistan,TJK,2002,32.65933124,22.23209789
5545,Turkmenistan,TKM,2002,75.22396953,20.93280283
5546,Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,33.59566361,5.307732718
5547,Timor-Leste,TLS,2002,24.34431742,24.67315163
5548,Middle East & North Africa (IDA & IBRD countries),TMN,2002,24.59110527,12.38416221
5549,Tonga,TON,2002,41.66666667,18.10622953
5550,South Asia (IDA & IBRD),TSA,2002,56.92000855,20.15546008
5551,Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,40.54164202,19.78690788
5552,Trinidad and Tobago,TTO,2002,11.69590643,1.398472198
5553,Tunisia,TUN,2002,62.84114315,8.298481514
5554,Turkey,TUR,2002,53.52701948,10.19075856
5555,Tuvalu,TUV,2002,56.66666667,17.37818707
5556,Tanzania,TZA,2002,38.60916685,25.16308225
5557,Uganda,UGA,2002,64.12091487,23.433428
5558,Ukraine,UKR,2002,71.4537232,12.60325107
5559,Upper middle income,UMC,2002,34.97020045,8.62193069
5560,Uruguay,URY,2002,85.2645412,7.529659045
5561,United States,USA,2002,45.08487304,0.970430947
5562,Uzbekistan,UZB,2002,63.57780912,30.12268127
5563,St. Vincent and the Grenadines,VCT,2002,17.94871795,6.360407028
5564,"Venezuela, RB",VEN,2002,24.42038433,3.847046192
5565,Vietnam,VNM,2002,30.44598293,23.02944218
5566,Vanuatu,VUT,2002,14.6021329,24.26613411
5567,World,WLD,2002,37.19058706,3.328291072
5568,Samoa,WSM,2002,16.60777385,13.97631882
5569,"Yemen, Rep.",YEM,2002,44.80557607,13.3403856
5570,South Africa,ZAF,2002,80.8085138,2.956971825
5571,Zambia,ZMB,2002,30.42279288,15.36142994
5572,Zimbabwe,ZWE,2002,39.98966007,12.56836756
5573,Aruba,ABW,2003,11.11111111,0.401381979
5574,Africa Eastern and Southern,AFE,2003,42.99738086,10.99517926
5575,Afghanistan,AFG,2003,58.06757957,37.41885544
5576,Africa Western and Central,AFW,2003,37.8422219,28.12796839
5577,Angola,AGO,2003,39.00422957,6.198384339
5578,Albania,ALB,2003,40.91240876,21.97825708
5579,Arab World,ARB,2003,36.41620468,8.983736222
5580,United Arab Emirates,ARE,2003,7.800619544,1.927683933
5581,Argentina,ARG,2003,47.8254753,10.32816694
5582,Antigua and Barbuda,ATG,2003,20.45454545,1.748065754
5583,Australia,AUS,2003,57.20942947,2.888935963
5584,Austria,AUT,2003,34.93860499,1.491931898
5585,Azerbaijan,AZE,2003,57.52552872,12.42566291
5586,Burundi,BDI,2003,71.37850467,42.8412837
5587,Belgium,BEL,2003,45.97754293,1.029444503
5588,Benin,BEN,2003,30.74671869,24.45398374
5589,Burkina Faso,BFA,2003,40.82602339,25.96097682
5590,Bangladesh,BGD,2003,71.66013674,19.8127183
5591,Bulgaria,BGR,2003,48.96570746,9.095627254
5592,"Bahamas, The",BHS,2003,1.298701299,1.347224211
5593,Bosnia and Herzegovina,BIH,2003,42.36328125,8.105018309
5594,Belarus,BLR,2003,44.30311098,8.635627708
5595,Belize,BLZ,2003,6.663743972,14.59836946
5596,Bermuda,BMU,2003,7.407407407,0.821851058
5597,Bolivia,BOL,2003,33.82904089,13.42723687
5598,Brazil,BRA,2003,27.35472246,6.167184387
5599,Barbados,BRB,2003,39.53488372,1.978501324
5600,Brunei Darussalam,BRN,2003,2.087286528,1.222196519
5601,Bhutan,BTN,2003,13.49246231,22.13682064
5602,Botswana,BWA,2003,45.51726572,2.722386955
5603,Canada,CAN,2003,6.909305467,2.053091392
5604,Central Europe and the Baltics,CEB,2003,50.14402561,3.910172054
5605,Switzerland,CHE,2003,39.37653399,0.834713711
5606,Chile,CHL,2003,20.74557652,4.455067681
5607,China,CHN,2003,55.75833183,12.34899897
5608,Cote d'Ivoire,CIV,2003,61.63522013,20.77602022
5609,Cameroon,CMR,2003,19.37763111,17.47378423
5610,"Congo, Dem. Rep.",COD,2003,11.27015284,26.05383881
5611,"Congo, Rep.",COG,2003,30.86383602,6.275223939
5612,Colombia,COL,2003,37.90085624,8.328774165
5613,Comoros,COM,2003,72.54164428,29.37612727
5614,Cabo Verde,CPV,2003,18.36228288,10.14369825
5615,Costa Rica,CRI,2003,35.82060321,8.840078008
5616,Caribbean small states,CSS,2003,4.942825738,3.433418213
5617,Cuba,CUB,2003,62.38721805,5.745211859
5618,Cyprus,CYP,2003,16.66666667,3.352910421
5619,Czech Republic,CZE,2003,55.24783228,2.440027314
5620,Germany,DEU,2003,48.74000172,0.832259436
5621,Dominica,DMA,2003,29.33333333,11.03847067
5622,Denmark,DNK,2003,62.64435541,1.610785803
5623,Dominican Republic,DOM,2003,50.40364314,6.693849844
5624,Algeria,DZA,2003,16.7548515,9.810558037
5625,East Asia & Pacific (excluding high income),EAP,2003,47.70933823,12.77110755
5626,Early-demographic dividend,EAR,2003,40.95441888,10.66576039
5627,East Asia & Pacific,EAS,2003,49.95908438,4.593157252
5628,Europe & Central Asia (excluding high income),ECA,2003,28.1670624,8.490413593
5629,Europe & Central Asia,ECS,2003,29.73218122,2.224977104
5630,Ecuador,ECU,2003,29.19149622,10.84329972
5631,"Egypt, Arab Rep.",EGY,2003,3.424581847,15.28670659
5632,Euro area,EMU,2003,46.10391657,1.891084737
5633,Eritrea,ERI,2003,74.92079208,11.82992122
5634,Spain,ESP,2003,58.39826927,3.43115625
5635,Estonia,EST,2003,19.54942203,3.460192813
5636,Ethiopia,ETH,2003,31.607,37.28505541
5637,European Union,EUU,2003,44.24434728,2.003286974
5638,Fragile and conflict affected situations,FCS,2003,31.04705424,20.78676816
5639,Finland,FIN,2003,7.37384681,2.535766298
5640,Fiji,FJI,2003,23.42638205,12.51435385
5641,France,FRA,2003,53.90833907,1.850164289
5642,Faroe Islands,FRO,2003,2.148997135,12.05128987
5643,"Micronesia, Fed. Sts.",FSM,2003,32.14285714,23.17162858
5644,Gabon,GAB,2003,8.080789382,6.004020935
5645,United Kingdom,GBR,2003,70.08638862,0.873354127
5646,Georgia,GEO,2003,43.25802274,19.30150278
5647,Ghana,GHA,2003,62.30594181,36.5454059
5648,Guinea,GIN,2003,56.34461989,20.7799679
5649,"Gambia, The",GMB,2003,50.09881423,26.74829049
5650,Guinea-Bissau,GNB,2003,24.48275249,42.34587922
5651,Greece,GRC,2003,64.01861908,4.9997836
5652,Grenada,GRD,2003,35.29411765,5.869748871
5653,Greenland,GRL,2003,0.586429529,17.87780223
5654,Guatemala,GTM,2003,47.25643897,13.4691279
5655,Guyana,GUY,2003,5.761254763,32.11281097
5656,High income,HIC,2003,37.76691911,1.515911767
5657,"Hong Kong SAR, China",HKG,2003,6.666666667,0.075198799
5658,Honduras,HND,2003,28.17946197,11.61409852
5659,Heavily indebted poor countries (HIPC),HPC,2003,36.02650873,25.45350616
5660,Croatia,HRV,2003,21.39152209,3.939109308
5661,Haiti,HTI,2003,60.59506531,16.15867237
5662,Hungary,HUN,2003,65.44298148,3.901099473
5663,IBRD only,IBD,2003,36.37030206,9.675387691
5664,IDA & IBRD total,IBT,2003,36.7994064,11.07600503
5665,IDA total,IDA,2003,38.15978381,25.76296647
5666,IDA blend,IDB,2003,44.52135617,26.85250948
5667,Indonesia,IDN,2003,28.15568816,15.18534822
5668,IDA only,IDX,2003,36.61530932,25.00252854
5669,India,IND,2003,60.62478348,19.58060679
5670,Ireland,IRL,2003,63.43446073,1.48000382
5671,"Iran, Islamic Rep.",IRN,2003,39.45639628,7.451094561
5672,Iraq,IRQ,2003,19.868761,8.405608293
5673,Iceland,ISL,2003,18.80299252,6.443359588
5674,Israel,ISR,2003,25.46210721,1.492986811
5675,Italy,ITA,2003,50.67994832,2.357959442
5676,Jamaica,JAM,2003,43.76731302,5.213862004
5677,Jordan,JOR,2003,11.38939257,2.467019246
5678,Japan,JPN,2003,12.99314129,1.299028224
5679,Kazakhstan,KAZ,2003,78.89817387,7.862206027
5680,Kenya,KEN,2003,47.21861054,25.80443937
5681,Kyrgyz Republic,KGZ,2003,56.51720542,33.62225264
5682,Cambodia,KHM,2003,28.89191027,31.97082205
5683,Kiribati,KIR,2003,41.97530864,23.44767607
5684,St. Kitts and Nevis,KNA,2003,31.15384615,1.780050182
5685,"Korea, Rep.",KOR,2003,19.64876033,2.964597278
5686,Kuwait,KWT,2003,8.47362514,0.454889537
5687,Latin America & Caribbean (excluding high income),LAC,2003,34.36530521,5.828015637
5688,Lao PDR,LAO,2003,8.279896014,32.08611458
5689,Lebanon,LBN,2003,61.29032258,5.486374897
5690,Liberia,LBR,2003,15.57454319,72.2403877
5691,Libya,LBY,2003,8.780704048,4.09220702
5692,Latin America & Caribbean,LCN,2003,33.8377401,5.462213391
5693,Least developed countries: UN classification,LDC,2003,35.75722433,24.62664306
5694,Low income,LIC,2003,36.89607303,26.60743692
5695,Sri Lanka,LKA,2003,37.79301547,13.23051488
5696,Lower middle income,LMC,2003,40.97680369,17.70474836
5697,Low & middle income,LMY,2003,36.92508273,11.52872977
5698,Lesotho,LSO,2003,75.88932806,6.346886124
5699,Late-demographic dividend,LTE,2003,34.33084518,8.431185001
5700,Lithuania,LTU,2003,40.53924697,4.422853915
5701,Luxembourg,LUX,2003,52.67489712,0.464237876
5702,Latvia,LVA,2003,25.43571934,3.935344193
5703,Morocco,MAR,2003,69.18216446,13.92310593
5704,Moldova,MDA,2003,76.90903559,18.3282016
5705,Madagascar,MDG,2003,70.23248616,32.02979096
5706,Maldives,MDV,2003,40.0,5.311192989
5707,Middle East & North Africa,MEA,2003,34.73153116,7.302354361
5708,Mexico,MEX,2003,54.81108053,3.387486496
5709,Marshall Islands,MHL,2003,66.66666667,6.853883416
5710,Middle income,MIC,2003,36.92961514,11.04115528
5711,North Macedonia,MKD,2003,51.16004719,11.53877645
5712,Mali,MLI,2003,33.37676919,29.87662985
5713,Malta,MLT,2003,32.5,1.961634563
5714,Myanmar,MMR,2003,16.80386816,52.26817177
5715,Middle East & North Africa (excluding high income),MNA,2003,24.68693565,12.06892738
5716,Mongolia,MNG,2003,73.55456642,18.43951721
5717,Mozambique,MOZ,2003,48.46862586,22.70563355
5718,Mauritania,MRT,2003,38.48064422,24.17884985
5719,Mauritius,MUS,2003,48.76847291,5.177446514
5720,Malawi,MWI,2003,52.82138311,36.2226653
5721,Malaysia,MYS,2003,21.65953432,9.306085216
5722,North America,NAC,2003,26.20146314,1.182974133
5723,Namibia,NAM,2003,47.15227927,10.21534323
5724,New Caledonia,NCL,2003,13.32603939,1.743458213
5725,Niger,NER,2003,30.32446515,41.1955263
5726,Nigeria,NGA,2003,73.20605422,33.82706055
5727,Nicaragua,NIC,2003,44.34103374,15.62590256
5728,Netherlands,NLD,2003,56.96090047,2.059827226
5729,Norway,NOR,2003,2.847411593,1.308039428
5730,Nepal,NPL,2003,29.48726892,35.10587509
5731,New Zealand,NZL,2003,45.03437013,5.729332466
5732,OECD members,OED,2003,37.07946096,1.650715966
5733,Oman,OMN,2003,4.436187399,2.206562297
5734,Other small states,OSS,2003,38.48114237,3.940540074
5735,Pakistan,PAK,2003,47.79213367,22.8647397
5736,Panama,PAN,2003,30.06725854,6.867910699
5737,Peru,PER,2003,17.88125,7.312919344
5738,Philippines,PHL,2003,37.69661602,13.15094766
5739,Palau,PLW,2003,9.347826087,3.74108878
5740,Papua New Guinea,PNG,2003,2.219228901,38.34858793
5741,Poland,POL,2003,52.79845873,2.609803199
5742,Pre-demographic dividend,PRE,2003,38.33461028,25.84134902
5743,Puerto Rico,PRI,2003,24.30665163,0.563162692
5744,Portugal,PRT,2003,41.67956284,2.651180796
5745,Paraguay,PRY,2003,48.69368236,13.00894327
5746,West Bank and Gaza,PSE,2003,60.96345515,6.980846774
5747,Post-demographic dividend,PST,2003,36.62800132,1.504782492
5748,Qatar,QAT,2003,5.56416882,0.234640393
5749,Romania,ROU,2003,64.36181779,11.91438409
5750,Russian Federation,RUS,2003,13.20293413,5.502946052
5751,Rwanda,RWA,2003,73.12525334,33.05306527
5752,South Asia,SAS,2003,56.87412795,20.03671055
5753,Saudi Arabia,SAU,2003,80.84793621,4.504559007
5754,Senegal,SEN,2003,44.83457124,15.49109984
5755,Singapore,SGP,2003,1.164483261,0.061134072
5756,Solomon Islands,SLB,2003,2.965344766,36.84051398
5757,Sierra Leone,SLE,2003,49.41354946,46.35657463
5758,El Salvador,SLV,2003,68.12837838,5.488397134
5759,Sub-Saharan Africa (excluding high income),SSA,2003,40.80271929,17.34415426
5760,Sub-Saharan Africa,SSF,2003,40.80202398,17.32538157
5761,Small states,SST,2003,32.36862731,4.20457483
5762,Sao Tome and Principe,STP,2003,55.20833333,10.3442664
5763,Suriname,SUR,2003,0.516025641,6.479723876
5764,Slovak Republic,SVK,2003,46.47682395,1.81038353
5765,Slovenia,SVN,2003,25.32274081,2.252069756
5766,Sweden,SWE,2003,7.708241946,1.858629632
5767,Eswatini,SWZ,2003,71.1627907,12.38526361
5768,Seychelles,SYC,2003,8.695652174,2.636895547
5769,Syrian Arab Republic,SYR,2003,75.23830274,24.65547594
5770,Turks and Caicos Islands,TCA,2003,1.052631579,1.280013034
5771,Chad,TCD,2003,38.77858958,32.28602338
5772,East Asia & Pacific (IDA & IBRD countries),TEA,2003,47.91028091,12.75005158
5773,Europe & Central Asia (IDA & IBRD countries),TEC,2003,28.48021536,7.345079616
5774,Togo,TGO,2003,63.9823497,28.3790964
5775,Thailand,THA,2003,38.27438392,9.441354958
5776,Tajikistan,TJK,2003,32.8379537,24.19456462
5777,Turkmenistan,TKM,2003,74.88349329,19.11960273
5778,Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,33.70791541,5.701878165
5779,Timor-Leste,TLS,2003,24.5460659,24.87338387
5780,Middle East & North Africa (IDA & IBRD countries),TMN,2003,24.661653,12.10421854
5781,Tonga,TON,2003,41.66666667,19.16298151
5782,South Asia (IDA & IBRD),TSA,2003,56.87412795,20.03671055
5783,Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,40.80202398,17.32538157
5784,Trinidad and Tobago,TTO,2003,11.69590643,0.947884613
5785,Tunisia,TUN,2003,62.97631308,9.291497518
5786,Turkey,TUR,2003,52.80979172,9.795149778
5787,Tuvalu,TUV,2003,56.66666667,17.38496291
5788,Tanzania,TZA,2003,38.68819147,24.9107254
5789,Uganda,UGA,2003,65.62234122,24.50702258
5790,Ukraine,UKR,2003,71.38295302,10.4995403
5791,Upper middle income,UMC,2003,34.99826716,8.466849279
5792,Uruguay,URY,2003,85.28739573,9.638783006
5793,United States,USA,2003,45.08032159,1.11525742
5794,Uzbekistan,UZB,2003,63.15232722,28.46200731
5795,St. Vincent and the Grenadines,VCT,2003,17.94871795,5.527027858
5796,"Venezuela, RB",VEN,2003,24.42038433,4.31314644
5797,Vietnam,VNM,2003,30.75757087,22.54243671
5798,Vanuatu,VUT,2003,14.7662018,22.82888744
5799,World,WLD,2003,37.06970284,3.315748689
5800,Samoa,WSM,2003,15.90106007,11.92862734
5801,"Yemen, Rep.",YEM,2003,44.50063451,12.87680639
5802,South Africa,ZAF,2003,80.72607968,2.653977529
5803,Zambia,ZMB,2003,30.81693324,15.61709962
5804,Zimbabwe,ZWE,2003,40.4549567,14.79335521
5805,Aruba,ABW,2004,11.11111111,0.391652043
5806,Africa Eastern and Southern,AFE,2004,42.83393089,9.846823029
5807,Afghanistan,AFG,2004,58.06911129,29.72106714
5808,Africa Western and Central,AFW,2004,37.80082646,24.12711905
5809,Angola,AGO,2004,39.44945376,6.250876536
5810,Albania,ALB,2004,40.94890511,20.53748631
5811,Arab World,ARB,2004,36.48391699,8.064076561
5812,United Arab Emirates,ARE,2004,7.800619544,1.665361909
5813,Argentina,ARG,2004,49.09032444,8.36248661
5814,Antigua and Barbuda,ATG,2004,20.45454545,1.609973946
5815,Australia,AUS,2004,51.40465746,3.063603565
5816,Austria,AUT,2004,34.72269315,1.476474393
5817,Azerbaijan,AZE,2004,57.51524095,10.98801904
5818,Burundi,BDI,2004,71.96261682,41.90260497
5819,Belgium,BEL,2004,45.94782034,1.022910541
5820,Benin,BEN,2004,30.74671869,26.52084928
5821,Burkina Faso,BFA,2004,38.99853801,23.38143845
5822,Bangladesh,BGD,2004,71.62172544,19.26695957
5823,Bulgaria,BGR,2004,49.00698786,8.452184761
5824,"Bahamas, The",BHS,2004,1.298701299,1.16175186
5825,Bosnia and Herzegovina,BIH,2004,42.37109375,8.583495334
5826,Belarus,BLR,2004,44.16448893,8.850251441
5827,Belize,BLZ,2004,6.663743972,14.42144117
5828,Bermuda,BMU,2004,7.407407407,0.844158465
5829,Bolivia,BOL,2004,33.80134773,13.3223838
5830,Brazil,BRA,2004,27.36712953,5.665311577
5831,Barbados,BRB,2004,37.20930233,1.643199303
5832,Brunei Darussalam,BRN,2004,2.087286528,1.127453453
5833,Bhutan,BTN,2004,15.32124774,21.72993982
5834,Botswana,BWA,2004,45.57196549,2.25958535
5835,Canada,CAN,2004,6.893132521,2.167813111
5836,Central Europe and the Baltics,CEB,2004,49.4226217,4.350128278
5837,Switzerland,CHE,2004,39.30161943,0.931268101
5838,Chile,CHL,2004,21.43149185,4.06381132
5839,China,CHN,2004,55.82048764,12.91664817
5840,Cote d'Ivoire,CIV,2004,62.89308176,16.64001898
