,Country Name,Country Code,year,totalNaturalResourcesRents,grossSavings,imports,exports
2967,Papua New Guinea,PNG,2004,29.61210865,30.42114963,0.647783417,6.385181388
2968,Poland,POL,2004,1.446070091,14.34806749,1.911980705,1.324523451
2969,Portugal,PRT,2004,0.151147909,15.5310971,1.594173928,1.995853519
2970,Paraguay,PRY,2004,1.640336532,20.03585539,0.790686711,6.03884548
2971,West Bank and Gaza,PSE,2004,0.0,-6.506599596,0.851797659,3.080976894
2972,Pacific island small states,PSS,2004,1.309489157,31.18225882,0.615124432,20.08845948
2973,Post-demographic dividend,PST,2004,0.809567006,22.16864303,1.579682765,1.682787712
2974,Romania,ROU,2004,2.464323447,15.80992508,1.103997937,2.842985083
2975,Russian Federation,RUS,2004,16.77694284,30.26043974,1.139415844,3.030417283
2976,South Asia,SAS,2004,2.611318545,31.76958551,3.310275805,1.267480304
2977,Saudi Arabia,SAU,2004,42.80425679,42.13973558,0.757710939,0.081332335
2978,Sudan,SDN,2004,13.41534117,26.41064676,0.662316278,4.175938084
2979,Senegal,SEN,2004,1.954638675,13.56460928,1.961132079,2.77490178
2980,Singapore,SGP,2004,0.000555647,40.61436754,0.40872797,0.345780832
2981,Solomon Islands,SLB,2004,8.746050872,18.7737976,0.543039695,59.76274855
2982,El Salvador,SLV,2004,0.430648838,15.45088975,1.462334302,0.358461761
2983,Slovak Republic,SVK,2004,0.301228145,21.18266959,1.37642693,1.52656516
2984,Slovenia,SVN,2004,0.234079086,25.68133814,2.838960197,1.080326178
2985,Sweden,SWE,2004,0.235855722,27.7932039,1.727651793,4.188552346
2986,Eswatini,SWZ,2004,2.373221296,18.61184013,1.216463912,6.744993791
2987,Syrian Arab Republic,SYR,2004,21.91951867,17.4579956,3.931716013,3.624684752
2988,East Asia & Pacific (IDA & IBRD countries),TEA,2004,5.193571,42.65875368,3.590640214,1.32865886
2989,Europe & Central Asia (IDA & IBRD countries),TEC,2004,8.052576059,24.80447273,1.817791145,2.138469892
2990,Togo,TGO,2004,6.321589495,17.38469857,0.835452584,15.62700295
2991,Thailand,THA,2004,2.077488729,27.89948365,2.365624387,4.804615124
2992,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,5.460459017,19.82703802,1.553155313,2.356790568
2993,Tonga,TON,2004,0.031403763,16.94792764,0.066261101,16.06442192
2994,South Asia (IDA & IBRD),TSA,2004,2.611318545,31.76958551,3.310275805,1.267480304
2995,Tunisia,TUN,2004,3.39092531,21.10288987,2.767623264,0.675626032
2996,Turkey,TUR,2004,0.253982608,22.30672744,3.043798999,0.654054799
2997,Tanzania,TZA,2004,5.352495063,25.11929707,1.653157724,9.018776621
2998,Uganda,UGA,2004,15.19256298,20.94556217,1.897475677,15.48211737
2999,Ukraine,UKR,2004,3.639398955,27.90474571,1.351712988,1.554162951
3000,Upper middle income,UMC,2004,6.239011616,35.02337775,2.731976168,1.449234676
3001,Uruguay,URY,2004,0.800895044,16.72337975,4.030022041,9.478332232
3002,United States,USA,2004,1.212621995,17.70244758,1.402396948,2.66434741
3003,"Venezuela, RB",VEN,2004,27.7886819,35.66095746,1.746666549,0.095426312
3004,Vietnam,VNM,2004,11.70695535,33.46638269,3.72135681,2.376355353
3005,World,WLD,2004,2.518391865,26.42192854,1.92683486,1.641424183
3006,South Africa,ZAF,2004,4.822687109,16.98124063,1.272283787,2.859230046
3007,Aruba,ABW,2005,0.0006534,-2.041702048,0.378770414,0.316903458
3008,Africa Eastern and Southern,AFE,2005,9.644889331,21.99223459,1.126490033,4.031004792
3009,Albania,ALB,2005,1.018382373,30.10650202,1.108976341,13.94427202
3010,Arab World,ARB,2005,35.52079051,40.36615387,1.192564119,0.216185306
3011,Argentina,ARG,2005,5.760672106,13.70860973,1.509072561,1.362289456
3012,Armenia,ARM,2005,0.010231363,24.30731709,0.806137601,0.942920415
3013,Antigua and Barbuda,ATG,2005,0.0,10.22039537,1.71110357,0.116769555
3014,Australia,AUS,2005,4.241135842,21.00131648,0.934374188,3.89836058
3015,Austria,AUT,2005,0.150684726,26.05662848,2.187777211,1.847664341
3016,Azerbaijan,AZE,2005,37.68616525,39.70414568,1.021420553,1.033752471
3017,Burundi,BDI,2005,26.46328696,15.3535761,1.354335466,2.200428844
3018,Belgium,BEL,2005,0.015672803,27.31682217,1.190841387,1.247500708
3019,Benin,BEN,2005,3.04730613,12.1909299,4.223390456,64.32519794
3020,Burkina Faso,BFA,2005,6.324784155,5.853700299,0.644397259,74.71595519
3021,Bangladesh,BGD,2005,0.97204139,32.3626785,7.346708769,1.715486009
3022,Bulgaria,BGR,2005,1.004785095,16.7567848,1.35240727,1.778539022
3023,Bahrain,BHR,2005,6.395300954,35.96634878,0.500584275,0.029191098
3024,"Bahamas, The",BHS,2005,0.006186466,29.83435758,2.342891753,0.286634858
3025,Bosnia and Herzegovina,BIH,2005,1.831371296,7.843221908,1.237858673,9.78338718
3026,Belarus,BLR,2005,1.730667103,27.955667,1.681103786,2.507947455
3027,Belize,BLZ,2005,0.287265144,7.419570102,0.799304472,0.700274199
3028,Bolivia,BOL,2005,11.72050672,19.88251206,1.433129616,1.745408516
3029,Brazil,BRA,2005,3.783594439,18.11409555,1.538393923,3.897915734
3030,Barbados,BRB,2005,0.372366562,3.832296414,1.885150079,0.205057314
3031,Botswana,BWA,2005,2.343945358,40.4367157,0.884905584,0.162496281
3032,Canada,CAN,2005,4.411673816,24.45175414,1.236661499,4.995217211
3033,Central Europe and the Baltics,CEB,2005,0.962792098,19.04853834,1.601420465,1.825012625
3034,Switzerland,CHE,2005,0.014620246,39.04251412,1.078899109,0.389055014
3035,Chile,CHL,2005,9.746467358,23.33883075,0.982921918,6.301330717
3036,China,CHN,2005,5.040991497,45.95478215,3.901436314,0.534922677
3037,Cote d'Ivoire,CIV,2005,5.376601151,-18.75292357,0.457916545,8.24920384
3038,Cameroon,CMR,2005,8.326126538,16.87037525,0.258630742,19.29015567
3039,Colombia,COL,2005,6.388416725,18.46602276,1.65996232,4.544152479
3040,Comoros,COM,2005,1.286908403,8.559629262,0.336865595,0.068197014
3041,Costa Rica,CRI,2005,0.985765599,14.1790465,1.065840094,2.995971057
3042,Cyprus,CYP,2005,0.000730871,17.21594017,1.102509407,1.245975127
3043,Czech Republic,CZE,2005,0.768620055,26.78176141,1.531046504,1.439774096
3044,Germany,DEU,2005,0.143333726,24.13096015,1.503115227,0.841795912
3045,Denmark,DNK,2005,1.734286438,26.40806444,2.260968039,2.551276996
3046,Dominican Republic,DOM,2005,0.720719153,21.99890808,2.156455705,0.378556049
3047,Algeria,DZA,2005,32.43901365,51.85686603,1.697917904,0.004355799
3048,East Asia & Pacific (excluding high income),EAP,2005,5.72652055,43.24681917,3.405091519,1.327097963
3049,Early-demographic dividend,EAR,2005,11.98221903,28.43616192,1.913039943,1.337709016
3050,East Asia & Pacific,EAS,2005,2.046844042,37.47789192,2.4328461,1.190926492
3051,Europe & Central Asia (excluding high income),ECA,2005,10.37515324,26.94842683,1.650405649,2.077422364
3052,Europe & Central Asia,ECS,2005,1.516165892,23.71586185,1.592948548,1.401771807
3053,Ecuador,ECU,2005,17.80036322,22.81042437,1.33302865,4.354585331
3054,"Egypt, Arab Rep.",EGY,2005,14.40444807,21.84229211,4.096421889,2.330255734
3055,Euro area,EMU,2005,0.124223559,23.21076075,1.63294705,1.37403323
3056,Spain,ESP,2005,0.036298121,22.12306677,1.364677018,1.15884043
3057,Estonia,EST,2005,0.787109921,24.2738199,3.177230666,6.46107242
3058,European Union,EUU,2005,0.227884669,23.10311829,1.625901654,1.469635545
3059,Finland,FIN,2005,0.296872583,28.60328189,2.91816244,5.220098971
3060,Fiji,FJI,2005,0.938732487,13.27740321,0.377377962,6.079162807
3061,France,FRA,2005,0.041599887,22.46406939,1.467284317,0.940078216
3062,Faroe Islands,FRO,2005,0.0,21.17166498,2.286571722,1.475886728
3063,Gabon,GAB,2005,39.57681845,44.62805462,0.146608462,7.532702239
3064,United Kingdom,GBR,2005,0.853913545,15.80581316,1.385847236,0.581551627
3065,Georgia,GEO,2005,0.655462818,19.05738552,0.368074333,2.127027059
3066,Ghana,GHA,2005,11.68351901,19.20714449,1.099588246,5.17800288
3067,Guinea,GIN,2005,20.97428709,9.362357664,0.358021136,1.966093617
3068,"Gambia, The",GMB,2005,2.613911014,3.581791113,1.437271722,1.650890637
3069,Guinea-Bissau,GNB,2005,13.27954471,2.690953691,0.605912294,0.21410742
3070,Guatemala,GTM,2005,1.505034149,13.8020298,1.20690401,3.282879327
3071,Guyana,GUY,2005,20.82610291,17.47544731,0.53479339,6.582782695
3072,High income,HIC,2005,1.709488072,22.99701996,1.438224198,1.512210443
3073,"Hong Kong SAR, China",HKG,2005,0.000588104,32.94089354,0.754449871,0.566973463
3074,Honduras,HND,2005,1.177890848,24.05527622,0.7653412,2.98452067
3075,Heavily indebted poor countries (HIPC),HPC,2005,11.54115291,14.91271175,1.081398779,9.31391074
3076,Croatia,HRV,2005,0.769908909,19.4411137,1.302925943,3.400653126
3077,Hungary,HUN,2005,0.410026216,16.57010943,1.055771306,0.614854172
3078,IBRD only,IBD,2005,8.154668106,34.24296527,2.504765443,1.539165963
3079,IDA & IBRD total,IBT,2005,8.636000308,33.70389687,2.511268506,1.687268551
3080,Indonesia,IDN,2005,9.731952449,24.33848664,3.453543994,5.058585569
3081,IDA only,IDX,2005,14.41943678,19.6794111,2.501301623,6.978293994
3082,India,IND,2005,3.552230389,34.4180229,1.971878817,1.267759317
3083,Ireland,IRL,2005,0.06720519,27.04717044,1.022665143,0.447559279
3084,Iceland,ISL,2005,0.0,12.17602556,1.338828948,0.845105902
3085,Israel,ISR,2005,0.04861565,23.9576879,1.043620864,0.726652336
3086,Italy,ITA,2005,0.105920546,20.27948351,2.639969409,0.57149091
3087,Jamaica,JAM,2005,1.984805567,15.02524527,1.413790525,0.125664101
3088,Jordan,JOR,2005,0.100202419,16.10986116,1.183200556,1.102683108
3089,Japan,JPN,2005,0.015136785,29.51487698,2.386231688,0.514020432
3090,Kazakhstan,KAZ,2005,29.79711952,28.454821,0.86651143,0.747393873
3091,Kenya,KEN,2005,4.0380771,13.87269549,1.748279023,9.992266667
3092,Kyrgyz Republic,KGZ,2005,3.078245913,14.69998704,1.745868338,8.520774995
3093,Cambodia,KHM,2005,1.7198481,15.33938437,2.195010154,1.5810819
3094,"Korea, Rep.",KOR,2005,0.019406629,33.76562363,1.976404601,0.800249396
3095,Latin America & Caribbean (excluding high income),LAC,2005,5.002774921,18.5681246,1.418876524,1.84818215
3096,Lebanon,LBN,2005,0.001356432,7.472650568,1.25723331,1.419149309
3097,Latin America & Caribbean,LCN,2005,6.452941284,19.86370343,1.392391249,2.11323058
3098,Sri Lanka,LKA,2005,0.122258992,24.16260618,1.218042662,2.050664142
3099,Lower middle income,LMC,2005,10.65734106,30.54880473,2.549978069,2.61303933
3100,Low & middle income,LMY,2005,8.514236127,34.09456643,2.566693404,1.652369014
3101,Late-demographic dividend,LTE,2005,8.133170824,37.42416802,2.59146813,1.468371016
3102,Lithuania,LTU,2005,0.567339244,16.86827379,2.279939569,3.262188873
3103,Luxembourg,LUX,2005,0.009925611,36.08228264,1.061469133,0.744560265
3104,Latvia,LVA,2005,1.301685545,23.39610326,2.676259389,17.13331436
3105,"Macao SAR, China",MAC,2005,0.000775383,49.19178007,0.385656942,0.014831274
3106,Morocco,MAR,2005,0.736055338,32.38592333,2.781987542,1.83425311
3107,Moldova,MDA,2005,0.192526416,22.90289436,3.993994665,0.726608683
3108,Madagascar,MDG,2005,5.411862588,10.39492709,0.364406362,6.878569149
3109,Middle East & North Africa,MEA,2005,32.57795506,38.60702932,1.227067123,0.240829577
3110,Mexico,MEX,2005,5.73153927,21.28543009,1.411290062,0.501794733
3111,Middle income,MIC,2005,8.105821525,34.25543759,2.58478736,1.590944103
3112,North Macedonia,MKD,2005,1.043128102,18.55226988,1.313973901,0.781690458
3113,Mali,MLI,2005,2.768608458,13.0691742,0.500011292,24.47218629
3114,Malta,MLT,2005,0.0,14.87201334,0.776442225,0.075158532
3115,Middle East & North Africa (excluding high income),MNA,2005,29.07105503,32.61176966,2.446121007,0.642335129
3116,Mongolia,MNG,2005,16.71101477,39.55757389,0.447882241,9.421908843
3117,Mozambique,MOZ,2005,8.092922157,8.607678123,0.972724135,5.104271147
3118,Mauritius,MUS,2005,0.006554149,18.28589016,1.907031702,0.170052302
3119,Malaysia,MYS,2005,12.84549103,36.81574836,1.196942263,2.479114091
3120,North America,NAC,2005,1.520636799,18.63467861,1.307144649,3.081568004
3121,Namibia,NAM,2005,1.202854676,30.49307701,0.722733005,0.710402331
3122,Niger,NER,2005,7.15188618,20.21280067,4.019779353,4.311611665
3123,Nicaragua,NIC,2005,1.094831732,14.21292087,0.50494048,2.141529044
3124,Netherlands,NLD,2005,0.437144763,25.70138048,1.498523463,2.768937715
3125,Norway,NOR,2005,10.5465186,38.86342249,1.862771076,0.496256711
3126,New Zealand,NZL,2005,1.114838468,17.69092917,0.785640734,10.73496068
3127,OECD members,OED,2005,1.063066095,22.1197157,1.573064549,1.662042988
3128,Oman,OMN,2005,46.78585853,38.09239622,0.498449216,0.005961487
3129,Pakistan,PAK,2005,2.107800394,19.76342243,4.191612782,1.494823878
3130,Panama,PAN,2005,0.097221788,17.20821984,0.523024732,0.753844201
3131,Peru,PER,2005,7.837288531,19.74207343,1.77877402,1.46868791
3132,Philippines,PHL,2005,0.930518214,37.77145667,0.866396443,0.544450223
3133,Poland,POL,2005,1.181092835,16.88105035,1.848029447,1.187954697
3134,Portugal,PRT,2005,0.164345519,13.69373798,1.628044287,2.716338909
3135,Paraguay,PRY,2005,1.565309778,20.35461853,0.784443106,4.705207174
3136,West Bank and Gaza,PSE,2005,0.0,-0.983698033,1.145113548,4.25388286
3137,Pacific island small states,PSS,2005,1.536341613,12.56743484,0.689961318,27.44698667
3138,Post-demographic dividend,PST,2005,0.921247542,22.3763005,1.474683055,1.588401676
3139,Romania,ROU,2005,2.033533111,14.21932845,1.04055403,2.293847296
3140,Russian Federation,RUS,2005,17.81082566,30.54657714,0.996454098,2.801990524
3141,South Asia,SAS,2005,3.092226692,32.53454869,2.591672065,1.348369689
3142,Saudi Arabia,SAU,2005,52.32620424,48.65310796,0.689612738,0.05512466
3143,Sudan,SDN,2005,17.42233726,21.83874313,0.676630294,4.772121606
3144,Senegal,SEN,2005,1.978484386,15.31846417,1.62625595,2.105164539
3145,Singapore,SGP,2005,0.000311137,43.62663976,0.377377204,0.322083679
3146,Solomon Islands,SLB,2005,10.39193503,3.407872647,0.702026138,83.48156676
3147,El Salvador,SLV,2005,0.405613689,16.73384134,1.338272641,0.399149532
3148,Slovak Republic,SVK,2005,0.322101729,23.57730435,1.272853261,1.778283369
3149,Slovenia,SVN,2005,0.184671994,26.54947314,2.620436264,1.159198886
3150,Sweden,SWE,2005,0.432092179,28.3820615,1.599202709,4.003105883
3151,Eswatini,SWZ,2005,2.047049603,23.02163346,0.943477385,8.868952596
3152,Syrian Arab Republic,SYR,2005,27.30528672,16.94347693,3.984455876,3.408968177
3153,East Asia & Pacific (IDA & IBRD countries),TEA,2005,5.72737489,43.24681917,3.405091519,1.327097963
3154,Europe & Central Asia (IDA & IBRD countries),TEC,2005,8.777761433,25.57746627,1.686141714,1.908949197
3155,Togo,TGO,2005,6.818588477,12.6265918,0.755709167,8.920978946
3156,Thailand,THA,2005,2.579893034,28.24095077,2.071377283,4.536826607
3157,Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,6.757504402,19.86859357,1.397291075,2.123076502
3158,Middle East & North Africa (IDA & IBRD countries),TMN,2005,29.25804128,33.14678761,2.479151209,0.611493141
3159,Tonga,TON,2005,0.0235112,12.58325977,0.46679671,7.639923973
3160,South Asia (IDA & IBRD),TSA,2005,3.092226692,32.53454869,2.591672065,1.348369689
3161,Tunisia,TUN,2005,4.562840755,20.20648243,2.633733748,0.637883754
3162,Turkey,TUR,2005,0.242455666,23.64036416,2.736927836,0.515586655
3163,Tanzania,TZA,2005,5.01083682,25.16795695,1.119384491,10.19096826
3164,Uganda,UGA,2005,13.81067726,20.84393138,1.591438423,11.86563869
3165,Ukraine,UKR,2005,4.742299284,21.93336719,1.324078791,1.465981418
3166,Upper middle income,UMC,2005,7.182931677,35.33062672,2.59688008,1.353702371
3167,Uruguay,URY,2005,0.802023659,17.57854649,3.09491614,9.232162958
3168,United States,USA,2005,1.26105322,18.09167054,1.32039098,2.55932027
3169,"Venezuela, RB",VEN,2005,32.28394893,40.63935011,1.093596562,0.047967511
3170,Vietnam,VNM,2005,11.6194607,33.07503366,3.682959134,3.120373031
3171,World,WLD,2005,3.213556822,26.93446079,1.786669329,1.554913651
3172,South Africa,ZAF,2005,4.363474269,17.69810126,1.084376228,2.671228959
3173,Aruba,ABW,2006,0.000940949,13.16330511,2.821705809,1.095953872
3174,Africa Eastern and Southern,AFE,2006,10.85591459,23.15118908,1.271199797,3.649128803
3175,Africa Western and Central,AFW,2006,17.70471265,37.92348393,1.156190842,4.22240834
3176,Albania,ALB,2006,1.321831442,29.06894625,1.190219206,13.11936084
3177,Arab World,ARB,2006,35.75198957,41.97547521,1.14182671,0.14272577
3178,Argentina,ARG,2006,6.135958797,21.39021435,1.482690713,1.273291427
3179,Armenia,ARM,2006,0.015802557,28.54483369,0.812293662,2.917158056
3180,Australia,AUS,2006,5.315977242,21.73095165,0.850848055,3.434431229
3181,Austria,AUT,2006,0.195236488,26.7359484,2.286408922,1.773146383
3182,Azerbaijan,AZE,2006,42.03791099,45.084348,0.989562145,0.70702642
3183,Burundi,BDI,2006,23.94917947,8.009435489,1.047228805,2.347087219
3184,Belgium,BEL,2006,0.017761917,27.84800097,1.224147652,1.265656249
3185,Benin,BEN,2006,3.051472814,12.46486546,4.592419489,42.89777863
3186,Bangladesh,BGD,2006,1.330760407,35.33850447,7.010495122,1.642768395
3187,Bulgaria,BGR,2006,1.857385718,14.94473111,1.195795403,1.706180429
3188,Bahrain,BHR,2006,6.99357572,42.20862228,0.432647747,0.023206498
3189,"Bahamas, The",BHS,2006,0.007401859,26.5970641,2.398841201,0.569776773
3190,Bosnia and Herzegovina,BIH,2006,1.643181084,10.84494931,1.404031097,8.339156378
3191,Belarus,BLR,2006,1.690162355,29.55837044,1.522217629,1.857491673
3192,Belize,BLZ,2006,3.246747386,15.05051324,0.668288077,0.291245989
3193,Bolivia,BOL,2006,14.49402925,26.58222909,1.326676743,1.590112673
3194,Brazil,BRA,2006,3.891479242,18.40981611,1.523372652,3.763570987
3195,Barbados,BRB,2006,0.436737154,10.09995082,2.043707641,1.009247255
3196,Brunei Darussalam,BRN,2006,35.27313876,58.59415931,0.179286338,0.00458588
3197,Bhutan,BTN,2006,3.393360957,51.82630377,0.62250892,0.13638573
3198,Botswana,BWA,2006,6.304856416,44.40703069,0.751937576,0.152945602
3199,Canada,CAN,2006,3.855634626,24.61727708,1.123284967,4.694363321
3200,Central Europe and the Baltics,CEB,2006,1.194477483,19.63584913,1.437872836,1.625256058
3201,Switzerland,CHE,2006,0.017215131,40.9118093,1.034746256,0.369486824
3202,Chile,CHL,2006,17.23969,25.37713882,0.555239041,4.898127341
3203,China,CHN,2006,5.504678377,48.26050056,3.994171991,0.482900386
3204,Cote d'Ivoire,CIV,2006,8.148475836,-18.26688,0.55607302,7.997780035
3205,Cameroon,CMR,2006,9.727066713,19.32032189,1.667365339,16.5905908
3206,Colombia,COL,2006,7.228097874,19.04378993,1.671365974,4.357708655
3207,Comoros,COM,2006,1.266092441,10.45837437,0.306039184,0.024684252
3208,Costa Rica,CRI,2006,1.35321196,16.44709007,0.958485445,3.098071679
3209,Cyprus,CYP,2006,0.000588069,17.15452439,1.014781634,1.344878977
3210,Czech Republic,CZE,2006,0.766777285,26.3663607,1.379931689,1.334375802
3211,Germany,DEU,2006,0.16641048,26.33842188,1.411976241,0.853007538
3212,Denmark,DNK,2006,1.911960345,27.64618503,2.318132336,2.751720462
3213,Dominican Republic,DOM,2006,1.606234311,23.02034207,2.250752181,0.412959318
3214,Algeria,DZA,2006,34.41216139,54.57169858,2.080846494,0.006964886
3215,East Asia & Pacific (excluding high income),EAP,2006,6.129739505,45.40489831,3.459561333,1.471283878
3216,Early-demographic dividend,EAR,2006,12.63244051,30.18554684,1.791103313,1.443156668
3217,East Asia & Pacific,EAS,2006,2.500213715,38.9271117,2.42268062,1.241922478
3218,Europe & Central Asia (excluding high income),ECA,2006,11.86465397,27.63088511,1.583264105,1.920320124
3219,Europe & Central Asia,ECS,2006,1.899068594,24.44144051,1.509785176,1.357185086
3220,Ecuador,ECU,2006,18.85995457,26.14311269,1.064849046,4.038917199
3221,"Egypt, Arab Rep.",EGY,2006,14.93169751,22.97673628,3.857044773,1.500708961
3222,Euro area,EMU,2006,0.167697385,24.06318814,1.567300588,1.347216252
3223,Spain,ESP,2006,0.043998843,21.71575326,1.345435279,1.141438065
3224,Estonia,EST,2006,0.759636852,24.60894863,2.530526739,5.416593962
3225,European Union,EUU,2006,0.29214138,24.03602206,1.550139693,1.437478523
3226,Finland,FIN,2006,0.371331968,28.76011708,2.61395392,5.532589726
3227,Fiji,FJI,2006,0.966359775,6.176037794,0.348483774,5.501289844
3228,France,FRA,2006,0.049120433,23.3077574,1.374937219,0.91934953
