,Country Name,Country Code,year,agriculturalLand,agriculturalMachinery
4330,Djibouti,DJI,1984,56.12597066,60.0
4331,Denmark,DNK,1984,67.3666824,649.7358346
4332,Dominican Republic,DOM,1984,54.44007452,20.74418605
4333,Algeria,DZA,1984,16.63069856,88.67534346
4334,East Asia & Pacific (excluding high income),EAP,1984,43.16333917,58.46570613
4335,Early-demographic dividend,EAR,1984,36.71394869,59.1712512
4336,East Asia & Pacific,EAS,1984,49.17778983,148.560639
4337,Ecuador,ECU,1984,26.20647305,48.25396825
4338,"Egypt, Arab Rep.",EGY,1984,2.469496208,213.1624518
4339,Euro area,EMU,1984,51.47843949,942.3700572
4340,Spain,ESP,1984,61.32468365,390.66705
4341,European Union,EUU,1984,49.24067623,732.0143362
4342,Finland,FIN,1984,7.963820217,1004.498406
4343,Fiji,FJI,1984,18.06239737,454.5454545
4344,France,FRA,1984,57.54192189,837.4417429
4345,United Kingdom,GBR,1984,75.2366387,756.6310315
4346,Ghana,GHA,1984,54.05642964,8.573913043
4347,Guinea,GIN,1984,57.52889468,13.21428571
4348,Guinea-Bissau,GNB,1984,51.20910384,0.596491228
4349,Greece,GRC,1984,71.44297905,612.1047228
4350,Grenada,GRD,1984,47.05882353,70.0
4351,High income,HIC,1984,38.03174207,447.0183705
4352,"Hong Kong SAR, China",HKG,1984,9.090909091,10.0
4353,Honduras,HND,1984,29.28769327,25.95628415
4354,Heavily indebted poor countries (HIPC),HPC,1984,35.38504626,6.525861274
4355,Haiti,HTI,1984,58.05515239,2.5
4356,Hungary,HUN,1984,72.91944815,110.2327432
4357,IDA & IBRD total,IBT,1984,38.38649843,72.43595189
4358,IDA total,IDA,1984,36.11632169,19.53623317
4359,IDA blend,IDB,1984,37.87440067,30.32339385
4360,Indonesia,IDN,1984,20.45297725,2.02652461
4361,IDA only,IDX,1984,35.72394306,11.38578189
4362,India,IND,1984,61.0293994,33.83215783
4363,Ireland,IRL,1984,82.68253738,1488.95293
4364,"Iran, Islamic Rep.",IRN,1984,36.55541639,88.73720137
4365,Iraq,IRQ,1984,21.60642019,68.58095238
4366,Iceland,ISL,1984,18.95261845,1044.776119
4367,Israel,ISR,1984,26.06284658,819.2073171
4368,Italy,ITA,1984,58.63112441,1316.915467
4369,Jordan,JOR,1984,11.90049864,226.0726073
4370,Japan,JPN,1984,16.44091034,3412.531017
4371,Kenya,KEN,1984,44.81322697,23.62416107
4372,Cambodia,KHM,1984,15.24473148,6.044117647
4373,St. Kitts and Nevis,KNA,1984,50.0,168.75
4374,"Korea, Rep.",KOR,1984,23.10802405,48.01189886
4375,Kuwait,KWT,1984,7.687991021,76.66666667
4376,Latin America & Caribbean (excluding high income),LAC,1984,34.01978723,97.70705564
4377,Lebanon,LBN,1984,58.45552297,144.2307692
4378,Libya,LBY,1984,8.760812485,151.6853933
4379,St. Lucia,LCA,1984,35.24590164,242.8571429
4380,Latin America & Caribbean,LCN,1984,33.58605672,99.99404565
4381,Least developed countries: UN classification,LDC,1984,35.7779593,6.523284274
4382,Liechtenstein,LIE,1984,56.25,1090.0
4383,Lower middle income,LMC,1984,38.05482988,33.63495418
4384,Low & middle income,LMY,1984,38.51912716,63.15370056
4385,Lesotho,LSO,1984,75.79051383,52.18855219
4386,Morocco,MAR,1984,65.83912167,39.95276998
4387,Madagascar,MDG,1984,62.17972968,6.374045802
4388,Middle East & North Africa,MEA,1984,26.72494328,86.4622981
4389,Mexico,MEX,1984,51.97201574,84.97341155
4390,Middle income,MIC,1984,38.81799495,65.42862933
4391,Mali,MLI,1984,26.2934461,6.458022851
4392,Malta,MLT,1984,40.625,369.1666667
4393,Myanmar,MMR,1984,15.94699636,10.27942863
4394,Middle East & North Africa (excluding high income),MNA,1984,23.77681474,85.05211226
4395,Mongolia,MNG,1984,80.20739463,80.95952024
4396,Mauritania,MRT,1984,38.35742699,11.14285714
4397,Malaysia,MYS,1984,15.87618323,107.3576415
4398,North America,NAC,1984,27.17054122,234.819713
4399,New Caledonia,NCL,1984,15.8643326,1239.0
4400,Niger,NER,1984,24.29936054,0.143266476
4401,Nigeria,NGA,1984,57.75991743,5.047619048
4402,Nicaragua,NIC,1984,32.26691042,20.0
4403,Netherlands,NLD,1984,59.71563981,2242.178703
4404,Norway,NOR,1984,2.611952558,1711.830986
4405,Nepal,NPL,1984,28.76783217,12.04976509
4406,New Zealand,NZL,1984,62.96380692,329.4301327
4407,OECD members,OED,1984,39.42746657,416.3414762
4408,Oman,OMN,1984,3.421647819,38.14814815
4409,Pakistan,PAK,1984,48.64570361,48.98785425
4410,Panama,PAN,1984,26.44605865,115.4347826
4411,Peru,PER,1984,14.72890625,35.56609366
4412,Philippines,PHL,1984,36.28802361,16.42045455
4413,Papua New Guinea,PNG,1984,1.71134567,66.66666667
4414,Poland,POL,1984,61.83355643,554.8613691
4415,Pre-demographic dividend,PRE,1984,36.36160447,9.817563818
4416,Puerto Rico,PRI,1984,52.31116122,469.6969697
4417,"Korea, Dem. People's Rep.",PRK,1984,20.88696952,295.404814
4418,Portugal,PRT,1984,43.61748634,441.5314191
4419,Paraguay,PRY,1984,37.67178455,55.91397849
4420,West Bank and Gaza,PSE,1984,63.62126246,363.5185185
4421,Post-demographic dividend,PST,1984,38.60170589,440.7450385
4422,French Polynesia,PYF,1984,12.02185792,700.0
4423,Qatar,QAT,1984,5.081826012,102.5
4424,Romania,ROU,1984,65.08639403,175.1434323
4425,Rwanda,RWA,1984,73.2873936,1.024390244
4426,South Asia,SAS,1984,57.31221154,33.29751731
4427,Saudi Arabia,SAU,1984,42.99364094,12.76595745
4428,Senegal,SEN,1984,45.89934036,1.477199743
4429,Solomon Islands,SLB,1984,2.286530904,4.615384615
4430,Sierra Leone,SLE,1984,38.293156,9.361702128
4431,Somalia,SOM,1984,70.16928619,19.07370518
4432,Sub-Saharan Africa (excluding high income),SSA,1984,39.90729032,26.50647451
4433,Suriname,SUR,1984,0.493589744,236.0
4434,Sweden,SWE,1984,8.800019496,635.711847
4435,Eswatini,SWZ,1984,73.77906977,224.0828402
4436,Syrian Arab Republic,SYR,1984,76.03112417,74.29467085
4437,East Asia & Pacific (IDA & IBRD countries),TEA,1984,43.33295591,55.38255392
4438,Togo,TGO,1984,56.71998529,0.45
4439,Thailand,THA,1984,39.24719607,17.24038848
4440,Latin America & the Caribbean (IDA & IBRD countries),TLA,1984,33.46840595,96.83949563
4441,Timor-Leste,TLS,1984,19.43510424,9.5
4442,Middle East & North Africa (IDA & IBRD countries),TMN,1984,23.74904607,84.43478875
4443,Tonga,TON,1984,45.83333333,71.875
4444,South Asia (IDA & IBRD),TSA,1984,57.31221154,33.29751731
4445,Trinidad and Tobago,TTO,1984,14.42495127,1098.684211
4446,Tunisia,TUN,1984,57.27342945,83.33333333
4447,Turkey,TUR,1984,48.87153567,226.604767
4448,Tanzania,TZA,1984,34.99661323,10.625
4449,Uruguay,URY,1984,85.48737287,254.1106129
4450,United States,USA,1984,47.10130845,249.0346976
4451,St. Vincent and the Grenadines,VCT,1984,30.76923077,200.0
4452,British Virgin Islands,VGB,1984,60.0,13.33333333
4453,Virgin Islands (U.S.),VIR,1984,40.0,146.0
4454,Vietnam,VNM,1984,21.22953086,50.9604811
4455,World,WLD,1984,38.2401504,191.3963765
4456,Samoa,WSM,1984,27.56183746,23.52941176
4457,"Yemen, Rep.",YEM,1984,44.4438131,40.20467836
4458,South Africa,ZAF,1984,77.51527092,137.5961149
4459,Zambia,ZMB,1984,26.87956523,22.45250432
4460,Zimbabwe,ZWE,1984,32.48028952,59.57223265
4461,Afghanistan,AFG,1985,58.28814754,0.189633375
4462,Africa Western and Central,AFW,1985,34.38011979,4.237145076
4463,Albania,ALB,1985,40.58394161,168.9303905
4464,Arab World,ARB,1985,29.21956304,83.42513469
4465,United Arab Emirates,ARE,1985,3.308927063,65.38461538
4466,Argentina,ARG,1985,46.91470353,75.55555556
4467,American Samoa,ASM,1985,15.0,110.0
4468,Austria,AUT,1985,36.78251393,2251.79558
4469,Burundi,BDI,1985,80.21806854,1.397849462
4470,Belgium,BEL,1985,46.19134674,1540.575916
4471,Benin,BEN,1985,18.88967719,0.82278481
4472,Burkina Faso,BFA,1985,33.02266082,0.402684564
4473,Bangladesh,BGD,1985,77.03003764,3.059440559
4474,Bulgaria,BGR,1985,55.76245141,144.7795276
4475,Bahrain,BHR,1985,11.5942029,40.0
4476,"Bahamas, The",BHS,1985,1.198801199,122.5
4477,Belize,BLZ,1985,4.427882508,218.6046512
4478,Bermuda,BMU,1985,5.555555556,1333.333333
4479,Bolivia,BOL,1985,32.01975445,23.17073171
4480,Brazil,BRA,1985,28.9536556,125.9379848
4481,Barbados,BRB,1985,44.18604651,337.5
4482,Bhutan,BTN,1985,9.50281446,1.034482759
4483,Botswana,BWA,1985,45.89134156,70.51597052
4484,Canada,CAN,1985,6.801337112,172.5554643
4485,Switzerland,CHE,1985,41.22542943,2592.444444
4486,Chile,CHL,1985,22.15372035,99.70963995
4487,China,CHN,1985,50.63774116,71.28431332
4488,Cote d'Ivoire,CIV,1985,57.16981132,18.06722689
4489,Cameroon,CMR,1985,19.37763111,1.015228426
4490,Colombia,COL,1985,40.89680036,88.2585752
4491,Cabo Verde,CPV,1985,16.12903226,5.263157895
4492,Caribbean small states,CSS,1985,6.36729653,424.6082414
4493,Cuba,CUB,1985,57.93296089,216.4930556
4494,Cyprus,CYP,1985,17.61904762,1176.945525
4495,Germany,DEU,1985,52.25560679,1372.940537
4496,Djibouti,DJI,1985,56.12597066,60.0
4497,Denmark,DNK,1985,66.87116564,639.4232987
4498,Dominican Republic,DOM,1985,54.44007452,20.93023256
4499,Algeria,DZA,1985,16.3959962,108.9869754
4500,East Asia & Pacific (excluding high income),EAP,1985,44.12999673,53.52009595
4501,Early-demographic dividend,EAR,1985,37.02077417,62.81238575
4502,East Asia & Pacific,EAS,1985,49.80777281,151.8550471
4503,Ecuador,ECU,1985,26.80248519,49.05660377
4504,"Egypt, Arab Rep.",EGY,1985,2.50841328,224.9718004
4505,Euro area,EMU,1985,51.38788937,952.9422421
4506,Spain,ESP,1985,61.49287202,406.842714
4507,European Union,EUU,1985,49.13766762,750.0502381
4508,Finland,FIN,1985,7.907022555,995.691929
4509,Fiji,FJI,1985,18.88341544,458.3333333
4510,France,FRA,1985,57.42138847,832.0035708
4511,United Kingdom,GBR,1985,75.09610218,751.8583691
4512,Ghana,GHA,1985,54.49591281,8.183333333
4513,Guinea,GIN,1985,57.47191926,13.14266487
4514,Guinea-Bissau,GNB,1985,51.49359886,0.620689655
4515,Greece,GRC,1985,71.24903026,634.6366782
4516,Grenada,GRD,1985,41.17647059,66.66666667
4517,High income,HIC,1985,38.16514563,458.1470852
4518,"Hong Kong SAR, China",HKG,1985,9.090909091,10.0
4519,Honduras,HND,1985,29.29663062,26.92783505
4520,Heavily indebted poor countries (HIPC),HPC,1985,35.48597951,6.385105134
4521,Haiti,HTI,1985,58.05515239,2.564102564
4522,Hungary,HUN,1985,72.75255897,109.8431295
4523,IDA & IBRD total,IBT,1985,38.71831804,75.41892134
4524,IDA total,IDA,1985,36.34606287,19.4502641
4525,IDA blend,IDB,1985,38.6262573,29.29965194
4526,Indonesia,IDN,1985,21.90310063,2.007692308
4527,IDA only,IDX,1985,35.83715537,11.86331036
4528,India,IND,1985,60.99172942,37.16356855
4529,Ireland,IRL,1985,82.81318043,1535.471331
4530,"Iran, Islamic Rep.",IRN,1985,37.06500651,100.6711409
4531,Iraq,IRQ,1985,21.6407161,72.38095238
4532,Iceland,ISL,1985,18.95261845,985.0746269
4533,Israel,ISR,1985,26.57116451,802.8746177
4534,Italy,ITA,1985,58.12451124,1355.949171
4535,Jordan,JOR,1985,12.66772439,177.5289017
4536,Japan,JPN,1985,16.12452002,3837.681159
4537,Kenya,KEN,1985,46.30495133,19.67643201
4538,Cambodia,KHM,1985,16.93859053,5.360869565
4539,St. Kitts and Nevis,KNA,1985,50.0,162.5
4540,"Korea, Rep.",KOR,1985,23.01472113,61.66749627
4541,Kuwait,KWT,1985,7.687991021,200.0
4542,Latin America & Caribbean (excluding high income),LAC,1985,34.17939882,100.6635679
4543,Lebanon,LBN,1985,58.55327468,147.0588235
4544,Libya,LBY,1985,8.767632449,151.6508114
4545,St. Lucia,LCA,1985,35.73770492,257.5757576
4546,Latin America & Caribbean,LCN,1985,33.74045135,102.8923529
4547,Least developed countries: UN classification,LDC,1985,35.87213762,6.372335741
4548,Liechtenstein,LIE,1985,56.25,1080.0
4549,Lower middle income,LMC,1985,38.3630148,35.95309744
4550,Low & middle income,LMY,1985,38.85858197,63.97268867
4551,Lesotho,LSO,1985,76.02108037,52.63157895
4552,Morocco,MAR,1985,65.8704907,40.61944656
4553,Madagascar,MDG,1985,62.23991471,6.090566038
4554,Middle East & North Africa,MEA,1985,27.21855868,94.62326965
4555,Mexico,MEX,1985,52.17984002,95.84593956
4556,Middle income,MIC,1985,39.22704849,66.96169004
4557,Mali,MLI,1985,26.30983699,6.886374816
4558,Malta,MLT,1985,40.625,370.8333333
4559,Myanmar,MMR,1985,15.95770726,10.45137079
4560,Middle East & North Africa (excluding high income),MNA,1985,23.81423286,94.10107783
4561,Mongolia,MNG,1985,80.19452097,82.03991131
4562,Mauritania,MRT,1985,38.37683128,10.66666667
4563,Malaysia,MYS,1985,16.48379242,126.6156687
4564,North America,NAC,1985,27.16623767,234.963885
4565,New Caledonia,NCL,1985,15.20787746,1260.0
4566,Niger,NER,1985,24.29936054,0.153531218
4567,Nigeria,NGA,1985,60.30501663,4.847826087
4568,Nicaragua,NIC,1985,32.03423633,19.91803279
4569,Netherlands,NLD,1985,59.80450237,2220.012107
4570,Norway,NOR,1985,2.620166245,1756.440281
4571,Nepal,NPL,1985,28.78601399,12.08738707
4572,New Zealand,NZL,1985,62.45869887,328.7073751
4573,OECD members,OED,1985,39.43712697,427.2041411
4574,Oman,OMN,1985,3.428109855,43.10344828
4575,Pakistan,PAK,1985,48.15016604,49.39545885
4576,Panama,PAN,1985,26.83615819,113.3333333
4577,Peru,PER,1985,14.73828125,35.5450237
4578,Philippines,PHL,1985,36.58986484,24.6728972
4579,Papua New Guinea,PNG,1985,1.784215872,64.48087432
4580,Poland,POL,1985,61.75193444,637.2007443
4581,Pre-demographic dividend,PRE,1985,36.64898855,9.634672463
4582,Puerto Rico,PRI,1985,51.9729425,488.8888889
4583,Portugal,PRT,1985,43.65027322,464.5537948
4584,Paraguay,PRY,1985,39.01082306,58.94736842
4585,West Bank and Gaza,PSE,1985,63.12292359,390.6542056
4586,Post-demographic dividend,PST,1985,38.58774685,448.8677532
4587,French Polynesia,PYF,1985,12.02185792,700.0
4588,Qatar,QAT,1985,5.081826012,102.5
4589,Romania,ROU,1985,65.20795346,184.6850275
4590,Rwanda,RWA,1985,73.73327929,1.027811366
4591,South Asia,SAS,1985,57.20333744,35.86124752
4592,Saudi Arabia,SAU,1985,45.41352474,13.33333333
4593,Senegal,SEN,1985,45.89414637,1.479099678
4594,Solomon Islands,SLB,1985,2.286530904,5.384615385
4595,Sierra Leone,SLE,1985,38.98586866,9.894736842
4596,Somalia,SOM,1985,70.17725635,18.5827552
4597,Sub-Saharan Africa (excluding high income),SSA,1985,40.14630997,25.32223154
4598,Suriname,SUR,1985,0.519230769,231.1538462
4599,Sweden,SWE,1985,8.514890091,633.9958876
4600,Eswatini,SWZ,1985,74.65116279,227.2727273
4601,Syrian Arab Republic,SYR,1985,75.91141582,87.25486304
4602,East Asia & Pacific (IDA & IBRD countries),TEA,1985,44.30697062,53.51978839
4603,Togo,TGO,1985,56.81191395,0.46
4604,Thailand,THA,1985,40.27677191,17.75560956
4605,Latin America & the Caribbean (IDA & IBRD countries),TLA,1985,33.61998503,99.68845438
4606,Timor-Leste,TLS,1985,19.63685272,9.5
4607,Middle East & North Africa (IDA & IBRD countries),TMN,1985,23.78683757,93.45339424
4608,Tonga,TON,1985,45.83333333,71.875
4609,South Asia (IDA & IBRD),TSA,1985,57.20333744,35.86124752
4610,Trinidad and Tobago,TTO,1985,13.84015595,1205.714286
4611,Tunisia,TUN,1985,56.78424305,85.01628664
4612,Turkey,TUR,1985,49.54328703,236.7517788
4613,Tanzania,TZA,1985,36.12553624,8.888888889
4614,Uruguay,URY,1985,85.32167752,261.7246596
4615,United States,USA,1985,47.10130845,248.7151493
4616,St. Vincent and the Grenadines,VCT,1985,30.76923077,202.5
4617,British Virgin Islands,VGB,1985,60.0,10.0
4618,Virgin Islands (U.S.),VIR,1985,34.28571429,185.0
4619,Vietnam,VNM,1985,20.7379643,56.3034188
4620,World,WLD,1985,38.51167666,194.2413455
4621,Samoa,WSM,1985,27.56183746,29.41176471
4622,"Yemen, Rep.",YEM,1985,44.45328333,40.81632653
4623,South Africa,ZAF,1985,77.51527092,137.1914205
4624,Zambia,ZMB,1985,27.07192725,22.17607973
4625,Zimbabwe,ZWE,1985,32.67416311,58.78003697
4626,Afghanistan,AFG,1986,58.28814754,0.189633375
4627,Africa Western and Central,AFW,1986,35.03368422,4.02391867
4628,Albania,ALB,1986,40.54744526,173.1748727
4629,Arab World,ARB,1986,29.65408208,87.08902825
4630,United Arab Emirates,ARE,1986,3.351168685,59.31034483
4631,Argentina,ARG,1986,46.86866251,83.33333333
4632,American Samoa,ASM,1986,15.0,110.0
4633,Austria,AUT,1986,36.6529426,2265.879083
4634,Burundi,BDI,1986,81.07476636,1.505376344
4635,Belgium,BEL,1986,46.00853138,1541.503268
4636,Benin,BEN,1986,19.42178077,0.849056604
4637,Burkina Faso,BFA,1986,33.20540936,0.4
4638,Bangladesh,BGD,1986,77.13758931,2.947276498
4639,Bulgaria,BGR,1986,55.735334,141.8695994
4640,Bahrain,BHR,1986,11.5942029,40.0
4641,"Bahamas, The",BHS,1986,1.198801199,126.25
4642,Bermuda,BMU,1986,5.555555556,1466.666667
4643,Bolivia,BOL,1986,32.4960768,23.78640777
4644,Brazil,BRA,1986,28.78382032,131.0582307
4645,Barbados,BRB,1986,44.18604651,343.75
4646,Bhutan,BTN,1986,9.50281446,1.379310345
4647,Botswana,BWA,1986,45.89134156,73.95577396
4648,Canada,CAN,1986,6.792513599,175.1061834
4649,Switzerland,CHE,1986,41.1039996,2645.384806
4650,Chile,CHL,1986,22.1053028,113.059034
4651,China,CHN,1986,51.28593362,72.30407524
4652,Cote d'Ivoire,CIV,1986,57.48427673,18.78151261
4653,Cameroon,CMR,1986,19.52571344,0.84317032
4654,Colombia,COL,1986,40.9148265,88.717477
4655,Cabo Verde,CPV,1986,16.12903226,5.789473684
4656,Caribbean small states,CSS,1986,6.383104854,488.7281036
4657,Cuba,CUB,1986,60.06517691,226.8892308
4658,Cyprus,CYP,1986,17.66233766,1219.767442
4659,Germany,DEU,1986,52.15249334,1375.028428
4660,Djibouti,DJI,1986,56.12597066,60.0
4661,Denmark,DNK,1986,66.51722511,649.8612182
4662,Dominican Republic,DOM,1986,54.58497206,21.11627907
4663,Algeria,DZA,1986,16.24358662,118.6263815
4664,East Asia & Pacific (excluding high income),EAP,1986,44.6660808,54.49017523
4665,Early-demographic dividend,EAR,1986,37.26845643,67.46125576
4666,East Asia & Pacific,EAS,1986,49.4120774,151.2108842
4667,Ecuador,ECU,1986,27.38043635,49.84423676
4668,"Egypt, Arab Rep.",EGY,1986,2.578733236,224.3313201
4669,Euro area,EMU,1986,51.27109937,963.6415184
4670,Spain,ESP,1986,61.28864328,422.6315451
4671,European Union,EUU,1986,49.04013702,763.1456127
4672,Finland,FIN,1986,7.857776027,986.9003363
4673,Fiji,FJI,1986,19.15708812,483.3333333
4674,France,FRA,1986,57.33555407,825.0361151
4675,United Kingdom,GBR,1986,74.93903195,749.9927954
4676,Ghana,GHA,1986,54.49591281,8.15
4677,Guinea,GIN,1986,57.37424711,13.06648575
4678,Guinea-Bissau,GNB,1986,50.3200569,0.72
4679,Greece,GRC,1986,71.21799845,671.2643279
4680,Grenada,GRD,1986,41.17647059,66.66666667
4681,High income,HIC,1986,37.77076051,463.7558589
4682,"Hong Kong SAR, China",HKG,1986,9.090909091,10.0
4683,Honduras,HND,1986,29.35919206,27.84286699
4684,Heavily indebted poor countries (HIPC),HPC,1986,35.58018005,6.370901116
4685,Haiti,HTI,1986,58.05515239,2.628205128
4686,Hungary,HUN,1986,72.57454384,106.9740234
4687,IDA & IBRD total,IBT,1986,38.91730348,78.90340303
4688,IDA total,IDA,1986,36.58073113,20.67925664
4689,IDA blend,IDB,1986,39.56982431,31.11209641
4690,Indonesia,IDN,1986,22.79348852,2.069085142
4691,IDA only,IDX,1986,35.91360734,12.28229253
4692,India,IND,1986,60.94195124,39.71213336
4693,Ireland,IRL,1986,82.65350559,1593.843098
4694,"Iran, Islamic Rep.",IRN,1986,37.26761463,112.2112211
4695,Iraq,IRQ,1986,21.675012,77.93333333
4696,Iceland,ISL,1986,18.95261845,977.7777778
4697,Israel,ISR,1986,26.75600739,835.739645
4698,Italy,ITA,1986,57.94430655,1396.815981
4699,Jordan,JOR,1986,12.75838622,200.6141618
4700,Japan,JPN,1986,16.06251714,3804.771784
4701,Kenya,KEN,1986,46.33833503,20.03048117
4702,Cambodia,KHM,1986,18.63811466,4.615384615
4703,St. Kitts and Nevis,KNA,1986,46.15384615,156.25
4704,"Korea, Rep.",KOR,1986,22.98362015,80.67365269
4705,Kuwait,KWT,1986,7.744107744,255.0
4706,Latin America & Caribbean (excluding high income),LAC,1986,34.20493689,107.0935137
4707,Lebanon,LBN,1986,58.65102639,150.0
4708,Libya,LBY,1986,8.772179092,151.5320334
4709,St. Lucia,LCA,1986,34.75409836,257.5757576
4710,Latin America & Caribbean,LCN,1986,33.77048983,109.528484
4711,Least developed countries: UN classification,LDC,1986,35.94380678,6.371671034
4712,Liechtenstein,LIE,1986,50.0,1087.5
4713,Lower middle income,LMC,1986,38.62739145,38.19140414
4714,Low & middle income,LMY,1986,39.06475099,66.67509401
4715,Lesotho,LSO,1986,75.46113307,57.4912892
4716,Morocco,MAR,1986,66.09231459,41.22156592
4717,Madagascar,MDG,1986,62.28290401,5.835205993
4718,Middle East & North Africa,MEA,1986,27.6809579,101.0104104
4719,Mexico,MEX,1986,52.18292652,110.1946904
4720,Middle income,MIC,1986,39.46461421,69.75354096
4721,Mali,MLI,1986,26.31229563,7.367387033
4722,Malta,MLT,1986,40.625,372.5
4723,Myanmar,MMR,1986,15.96688803,10.63359733
4724,Middle East & North Africa (excluding high income),MNA,1986,23.81666231,100.709174
4725,Mongolia,MNG,1986,80.15847473,85.2143951
4726,Mauritania,MRT,1986,38.39623557,10.3125
4727,Malaysia,MYS,1986,17.40952671,162.029277
4728,North America,NAC,1986,27.161873,237.9879509
4729,New Caledonia,NCL,1986,14.60612691,1411.111111
4730,Niger,NER,1986,24.694087,0.16171955
4731,Nigeria,NGA,1986,65.87942071,4.199569275
4732,Nicaragua,NIC,1986,32.05085591,20.08196721
4733,Netherlands,NLD,1986,59.68601896,2169.43128
4734,Norway,NOR,1986,2.653020994,1782.763006
4735,Nepal,NPL,1986,28.8951049,13.87684302
4736,New Zealand,NZL,1986,62.69796058,315.0522244
4737,OECD members,OED,1986,38.91392592,434.0000093
4738,Oman,OMN,1986,3.447495961,39.0625
4739,Pakistan,PAK,1986,46.14336862,59.19044459
4740,Panama,PAN,1986,27.1724509,111.4893617
4741,Peru,PER,1986,14.7609375,36.92762186
4742,Philippines,PHL,1986,36.82463024,32.77777778
