,Country Name,Country Code,year,arableLand,landUnderCerealProduction
7923,West Bank and Gaza,PSE,2000,0.03490577,31054.0
7924,Pacific island small states,PSS,2000,0.122920188,8341.0
7925,Post-demographic dividend,PST,2000,0.372618471,158826868.0
7926,Qatar,QAT,2000,0.02194215,1760.0
7927,Romania,ROU,2000,0.417992787,5435021.0
7928,Russian Federation,RUS,2000,0.848408297,41145200.0
7929,Rwanda,RWA,2000,0.113440307,282557.0
7930,South Asia,SAS,2000,0.151969228,133421272.0
7931,Saudi Arabia,SAU,2000,0.173830227,616368.0
7932,Senegal,SEN,2000,0.339058094,1166613.0
7933,Solomon Islands,SLB,2000,0.033925824,973.0
7934,Sierra Leone,SLE,2000,0.106880253,206336.0
7935,El Salvador,SLV,2000,0.110395334,361354.0
7936,Somalia,SOM,2000,0.117557553,535373.0
7937,Sub-Saharan Africa (excluding high income),SSA,2000,0.25681415,70624498.0
7938,Sub-Saharan Africa,SSF,2000,0.256782757,70624498.0
7939,Small states,SST,2000,0.183159682,1835931.0
7940,Sao Tome and Principe,STP,2000,0.042175111,1000.0
7941,Suriname,SUR,2000,0.121033499,42016.0
7942,Slovak Republic,SVK,2000,0.283555278,812784.0
7943,Slovenia,SVN,2000,0.086981661,103468.0
7944,Sweden,SWE,2000,0.304662623,1228922.0
7945,Eswatini,SWZ,2000,0.177038328,69743.0
7946,Syrian Arab Republic,SYR,2000,0.276768164,3058195.0
7947,Chad,TCD,2000,0.430845988,1750631.0
7948,East Asia & Pacific (IDA & IBRD countries),TEA,2000,0.10269958,137966185.0
7949,Europe & Central Asia (IDA & IBRD countries),TEC,2000,0.613420117,104287359.0
7950,Togo,TGO,2000,0.507675443,699716.0
7951,Thailand,THA,2000,0.248663126,11228129.0
7952,Tajikistan,TJK,2000,0.126119451,415790.0
7953,Turkmenistan,TKM,2000,0.429571527,825000.0
7954,Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,0.24770594,47995586.0
7955,Timor-Leste,TLS,2000,0.135690427,72000.0
7956,Middle East & North Africa (IDA & IBRD countries),TMN,2000,0.178536884,24019953.0
7957,South Asia (IDA & IBRD),TSA,2000,0.151969228,133421272.0
7958,Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,0.256782757,70624498.0
7959,Trinidad and Tobago,TTO,2000,0.027620843,3175.0
7960,Tunisia,TUN,2000,0.295003877,1139599.0
7961,Turkey,TUR,2000,0.376754051,13600074.0
7962,Tanzania,TZA,2000,0.256722725,2514775.0
7963,Uganda,UGA,2000,0.224099973,1372000.0
7964,Ukraine,UKR,2000,0.662186207,12207514.0
7965,Upper middle income,UMC,2000,0.220666654,230285935.0
7966,Uruguay,URY,2000,0.413587354,475185.0
7967,United States,USA,2000,0.621514394,58526104.0
7968,Uzbekistan,UZB,2000,0.181741473,1524500.0
7969,St. Vincent and the Grenadines,VCT,2000,0.018555113,40.0
7970,"Venezuela, RB",VEN,2000,0.107264874,907767.0
7971,Vietnam,VNM,2000,0.077586887,8398386.0
7972,Vanuatu,VUT,2000,0.108129149,1409.0
7973,World,WLD,2000,0.220826089,664116833.0
7974,"Yemen, Rep.",YEM,2000,0.088746838,619583.0
7975,South Africa,ZAF,2000,0.307153713,5260171.0
7976,Zambia,ZMB,2000,0.270354808,718116.0
7977,Zimbabwe,ZWE,2000,0.302992505,1691952.0
7978,Africa Eastern and Southern,AFE,2001,0.197120442,30091258.0
7979,Afghanistan,AFG,2001,0.355579342,2094000.0
7980,Africa Western and Central,AFW,2001,0.320082621,40138853.0
7981,Angola,AGO,2001,0.177035509,1026812.0
7982,Albania,ALB,2001,0.18887821,165800.0
7983,Arab World,ARB,2001,0.152142887,19184700.0
7984,United Arab Emirates,ARE,2001,0.021497419,208.0
7985,Argentina,ARG,2001,0.74434663,10786923.0
7986,Armenia,ARM,2001,0.149146782,191699.0
7987,Antigua and Barbuda,ATG,2001,0.051805419,31.0
7988,Australia,AUS,2001,1.246587338,17717090.0
7989,Austria,AUT,2001,0.172463251,825984.0
7990,Azerbaijan,AZE,2001,0.226316698,752066.0
7991,Burundi,BDI,2001,0.149412785,221000.0
7992,Belgium,BEL,2001,0.082145944,287000.0
7993,Benin,BEN,2001,0.346205195,881728.0
7994,Burkina Faso,BFA,2001,0.376739627,3212574.0
7995,Bangladesh,BGD,2001,0.063825678,11485595.0
7996,Bulgaria,BGR,2001,0.432880326,2096588.0
7997,"Bahamas, The",BHS,2001,0.023131473,100.0
7998,Bosnia and Herzegovina,BIH,2001,0.268937887,355432.0
7999,Belarus,BLR,2001,0.580245915,2441884.0
8000,Belize,BLZ,2001,0.254834005,18473.0
8001,Bolivia,BOL,2001,0.367122427,742201.0
8002,Brazil,BRA,2001,0.259740551,18148670.0
8003,Barbados,BRB,2001,0.055047084,96.0
8004,Brunei Darussalam,BRN,2001,0.005881713,480.0
8005,Bhutan,BTN,2001,0.183883521,79342.0
8006,Botswana,BWA,2001,0.119426229,41627.0
8007,Central African Republic,CAF,2001,0.518536191,176834.0
8008,Canada,CAN,2001,1.320013196,17733700.0
8009,Central Europe and the Baltics,CEB,2001,0.371521315,25031622.0
8010,Switzerland,CHE,2001,0.056626316,179576.0
8011,Chile,CHL,2001,0.112785987,631247.0
8012,China,CHN,2001,0.094553481,82960664.0
8013,Cote d'Ivoire,CIV,2001,0.16614226,760406.0
8014,Cameroon,CMR,2001,0.374162451,793644.0
8015,"Congo, Dem. Rep.",COD,2001,0.13834819,1965544.0
8016,"Congo, Rep.",COG,2001,0.152271802,23257.0
8017,Colombia,COL,2001,0.060463103,1133898.0
8018,Comoros,COM,2001,0.116928557,15855.0
8019,Cabo Verde,CPV,2001,0.10557699,30674.0
8020,Costa Rica,CRI,2001,0.052056556,64642.0
8021,Caribbean small states,CSS,2001,0.119833569,201357.0
8022,Cuba,CUB,2001,0.334895522,312470.0
8023,Cyprus,CYP,2001,0.102054205,55970.0
8024,Czech Republic,CZE,2001,0.316739269,1631003.0
8025,Germany,DEU,2001,0.143448825,7045736.0
8026,Djibouti,DJI,2001,0.001364221,7.0
8027,Dominica,DMA,2001,0.071765871,128.0
8028,Denmark,DNK,2001,0.427709053,1538062.0
8029,Dominican Republic,DOM,2001,0.104435618,179058.0
8030,Algeria,DZA,2001,0.241101279,2402748.0
8031,East Asia & Pacific (excluding high income),EAP,2001,0.102147903,136343696.0
8032,Early-demographic dividend,EAR,2001,0.166616681,237589580.0
8033,East Asia & Pacific,EAS,2001,0.106394333,157776388.0
8034,Europe & Central Asia (excluding high income),ECA,2001,0.639314218,100882950.0
8035,Europe & Central Asia,ECS,2001,0.405563912,155059585.0
8036,Ecuador,ECU,2001,0.116147076,865736.0
8037,"Egypt, Arab Rep.",EGY,2001,0.040782487,2614460.0
8038,Euro area,EMU,2001,0.209205409,33828892.0
8039,Eritrea,ERI,2001,0.23665938,343832.0
8040,Spain,ESP,2001,0.319800936,6445908.0
8041,Estonia,EST,2001,0.487711753,274162.0
8042,Ethiopia,ETH,2001,0.145370951,8001604.0
8043,European Union,EUU,2001,0.250243903,58983035.0
8044,Fragile and conflict affected situations,FCS,2001,0.239144966,66102208.0
8045,Finland,FIN,2001,0.422763419,1160200.0
8046,Fiji,FJI,2001,0.208864966,6361.0
8047,France,FRA,2001,0.299000454,8961009.0
8048,"Micronesia, Fed. Sts.",FSM,2001,0.023327424,133.0
8049,Gabon,GAB,2001,0.258344939,16976.0
8050,United Kingdom,GBR,2001,0.095585779,3013619.0
8051,Georgia,GEO,2001,0.198038399,349670.0
8052,Ghana,GHA,2001,0.205497524,1371450.0
8053,Guinea,GIN,2001,0.261373241,1160412.0
8054,"Gambia, The",GMB,2001,0.220576882,156083.0
8055,Guinea-Bissau,GNB,2001,0.244477856,160893.0
8056,Greece,GRC,2001,0.250411245,1283550.0
8057,Grenada,GRD,2001,0.019371961,307.0
8058,Guatemala,GTM,2001,0.118350024,635125.0
8059,Guam,GUM,2001,0.012788133,14.0
8060,Guyana,GUY,2001,0.603859872,126115.0
8061,High income,HIC,2001,0.331140256,150430239.0
8062,"Hong Kong SAR, China",HKG,2001,0.000744679,0.0
8063,Honduras,HND,2001,0.158177417,416706.0
8064,Heavily indebted poor countries (HIPC),HPC,2001,0.254227403,48474904.0
8065,Croatia,HRV,2001,0.19838861,583987.0
8066,Haiti,HTI,2001,0.104544066,439200.0
8067,Hungary,HUN,2001,0.452119327,3080085.0
8068,IBRD only,IBD,2001,0.190396622,409548980.0
8069,IDA & IBRD total,IBT,2001,0.194674959,520672363.0
8070,IDA total,IDA,2001,0.210790826,111123383.0
8071,IDA blend,IDB,2001,0.229219797,34361235.0
8072,Indonesia,IDN,2001,0.09420437,14785900.0
8073,IDA only,IDX,2001,0.201075699,76762148.0
8074,India,IND,2001,0.149139522,100271100.0
8075,Ireland,IRL,2001,0.307275047,286118.0
8076,"Iran, Islamic Rep.",IRN,2001,0.238693938,7732252.0
8077,Iraq,IRQ,2001,0.177625925,2625720.0
8078,Israel,ISR,2001,0.053113838,98436.0
8079,Italy,ITA,2001,0.146364752,4134297.0
8080,Jamaica,JAM,2001,0.052342201,1750.0
8081,Jordan,JOR,2001,0.036800447,34685.0
8082,Japan,JPN,2001,0.03495112,2006684.0
8083,Kazakhstan,KAZ,2001,1.975975101,13040961.0
8084,Kenya,KEN,2001,0.156110301,2055178.0
8085,Kyrgyz Republic,KGZ,2001,0.27178419,625958.0
8086,Cambodia,KHM,2001,0.298256946,2047508.0
8087,"Korea, Rep.",KOR,2001,0.035655355,1198104.0
8088,Kuwait,KWT,2001,0.006180843,1583.0
8089,Latin America & Caribbean (excluding high income),LAC,2001,0.258069166,47715837.0
8090,Lao PDR,LAO,2001,0.179311385,790645.0
8091,Lebanon,LBN,2001,0.03006766,52529.0
8092,Liberia,LBR,2001,0.135412915,130000.0
8093,Libya,LBY,2001,0.333440561,351639.0
8094,Latin America & Caribbean,LCN,2001,0.244943493,49807777.0
8095,Least developed countries: UN classification,LDC,2001,0.198214903,70742869.0
8096,Low income,LIC,2001,0.237799162,43205811.0
8097,Sri Lanka,LKA,2001,0.048435555,796560.0
8098,Lower middle income,LMC,2001,0.165566486,235132332.0
8099,Low & middle income,LMY,2001,0.193823712,510806339.0
8100,Lesotho,LSO,2001,0.162103375,256109.0
8101,Late-demographic dividend,LTE,2001,0.195017439,208626033.0
8102,Lithuania,LTU,2001,0.469918042,940596.0
8103,Luxembourg,LUX,2001,0.1404224,28061.0
8104,Latvia,LVA,2001,0.40989744,443700.0
8105,Morocco,MAR,2001,0.291420239,5145781.0
8106,Moldova,MDA,2001,0.633815659,1025300.0
8107,Madagascar,MDG,2001,0.181416405,1411893.0
8108,Maldives,MDV,2001,0.01047819,68.0
8109,Middle East & North Africa,MEA,2001,0.168937982,26280242.0
8110,Mexico,MEX,2001,0.2308218,10878644.0
8111,Middle income,MIC,2001,0.1904049,467600528.0
8112,North Macedonia,MKD,2001,0.279131665,207404.0
8113,Mali,MLI,2001,0.399233365,2620017.0
8114,Malta,MLT,2001,0.022899132,2950.0
8115,Myanmar,MMR,2001,0.211539965,7239573.0
8116,Middle East & North Africa (excluding high income),MNA,2001,0.176598683,25509763.0
8117,Mongolia,MNG,2001,0.4862386,202456.0
8118,Mozambique,MOZ,2001,0.21951627,1712613.0
8119,Mauritania,MRT,2001,0.166518342,194281.0
8120,Mauritius,MUS,2001,0.076068703,54.0
8121,Malawi,MWI,2001,0.249300188,1587166.0
8122,Malaysia,MYS,2001,0.036989993,695600.0
8123,North America,NAC,2001,0.684533409,72900524.0
8124,Namibia,NAM,2001,0.44745011,276112.0
8125,New Caledonia,NCL,2001,0.032209972,1199.0
8126,Niger,NER,2001,1.188798168,7885485.0
8127,Nigeria,NGA,2001,0.26317039,16286000.0
8128,Nicaragua,NIC,2001,0.371596428,445957.0
8129,Netherlands,NLD,2001,0.056399716,229600.0
8130,Norway,NOR,2001,0.195181347,329167.0
8131,Nepal,NPL,2001,0.096726047,3270617.0
8132,New Zealand,NZL,2001,0.386548125,143907.0
8133,OECD members,OED,2001,0.331231754,173881484.0
8134,Oman,OMN,2001,0.013507867,6560.0
8135,Other small states,OSS,2001,0.192570018,1520899.0
8136,Pakistan,PAK,2001,0.214415272,12126700.0
8137,Panama,PAN,2001,0.177366885,164462.0
8138,Peru,PER,2001,0.15970573,1153068.0
8139,Philippines,PHL,2001,0.062555799,6552289.0
8140,Papua New Guinea,PNG,2001,0.035148638,3000.0
8141,Poland,POL,2001,0.355155119,8820941.0
8142,Pre-demographic dividend,PRE,2001,0.262179246,58704171.0
8143,Puerto Rico,PRI,2001,0.016994983,211.0
8144,"Korea, Dem. People's Rep.",PRK,2001,0.099425141,1286500.0
8145,Portugal,PRT,2001,0.15715562,492715.0
8146,Paraguay,PRY,2001,0.571987322,753625.0
8147,West Bank and Gaza,PSE,2001,0.034025133,31467.0
8148,Pacific island small states,PSS,2001,0.122049785,8352.0
8149,Post-demographic dividend,PST,2001,0.369237562,156892333.0
8150,Qatar,QAT,2001,0.021625559,1627.0
8151,Romania,ROU,2001,0.423414635,6229224.0
8152,Russian Federation,RUS,2001,0.848492841,43057500.0
8153,Rwanda,RWA,2001,0.121489707,311824.0
8154,South Asia,SAS,2001,0.148921919,130123982.0
8155,Saudi Arabia,SAU,2001,0.169790129,659115.0
8156,Senegal,SEN,2001,0.308785224,1152810.0
8157,Solomon Islands,SLB,2001,0.035381614,448.0
8158,Sierra Leone,SLE,2001,0.143355092,335200.0
8159,El Salvador,SLV,2001,0.118103574,397822.0
8160,Somalia,SOM,2001,0.113751166,527960.0
8161,Sub-Saharan Africa (excluding high income),SSA,2001,0.249182569,70230111.0
8162,Sub-Saharan Africa,SSF,2001,0.249152911,70230111.0
8163,Small states,SST,2001,0.171481515,1730608.0
8164,Sao Tome and Principe,STP,2001,0.048355899,1150.0
8165,Suriname,SUR,2001,0.119603671,50822.0
8166,Slovak Republic,SVK,2001,0.268086197,825820.0
8167,Slovenia,SVN,2001,0.086844774,105516.0
8168,Sweden,SWE,2001,0.302496864,1174253.0
8169,Eswatini,SWZ,2001,0.175610295,58996.0
8170,Syrian Arab Republic,SYR,2001,0.276443193,3049377.0
8171,Chad,TCD,2001,0.449409769,2081892.0
8172,East Asia & Pacific (IDA & IBRD countries),TEA,2001,0.102183688,135057196.0
8173,Europe & Central Asia (IDA & IBRD countries),TEC,2001,0.60921265,110287878.0
8174,Togo,TGO,2001,0.464191021,708237.0
8175,Thailand,THA,2001,0.245171523,11455364.0
8176,Tajikistan,TJK,2001,0.123921621,341685.0
8177,Turkmenistan,TKM,2001,0.446967816,790000.0
8178,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,0.245039777,49494900.0
8179,Timor-Leste,TLS,2001,0.160894083,91764.0
8180,Middle East & North Africa (IDA & IBRD countries),TMN,2001,0.178118338,25478296.0
8181,South Asia (IDA & IBRD),TSA,2001,0.148921919,130123982.0
8182,Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,0.249152911,70230111.0
8183,Trinidad and Tobago,TTO,2001,0.023591824,3500.0
8184,Tunisia,TUN,2001,0.283237092,811227.0
8185,Turkey,TUR,2001,0.370776887,13571630.0
8186,Tanzania,TZA,2001,0.248067163,2220331.0
8187,Uganda,UGA,2001,0.221411528,1407000.0
8188,Ukraine,UKR,2001,0.668627113,14246649.0
8189,Upper middle income,UMC,2001,0.218605426,232468196.0
8190,Uruguay,URY,2001,0.414076683,514724.0
8191,United States,USA,2001,0.615505643,55166824.0
8192,Uzbekistan,UZB,2001,0.179495242,1393500.0
8193,St. Vincent and the Grenadines,VCT,2001,0.018536884,35.0
8194,"Venezuela, RB",VEN,2001,0.105410629,942031.0
8195,Vietnam,VNM,2001,0.082348206,8224081.0
8196,Vanuatu,VUT,2001,0.105703217,1410.0
8197,World,WLD,2001,0.217613195,662178609.0
8198,"Yemen, Rep.",YEM,2001,0.081815482,657871.0
8199,South Africa,ZAF,2001,0.300298837,4420161.0
8200,Zambia,ZMB,2001,0.254578175,677750.0
8201,Zimbabwe,ZWE,2001,0.30191449,1550687.0
8202,Africa Eastern and Southern,AFE,2002,0.194593603,30976738.0
8203,Afghanistan,AFG,2002,0.339722879,2238000.0
8204,Africa Western and Central,AFW,2002,0.318468955,41806944.0
8205,Angola,AGO,2002,0.176946517,1170009.0
8206,Albania,ALB,2002,0.189445462,157600.0
8207,Arab World,ARB,2002,0.150223483,18616970.0
8208,United Arab Emirates,ARE,2002,0.02155935,173.0
8209,Argentina,ARG,2002,0.739403164,10624301.0
8210,Armenia,ARM,2002,0.149968227,184869.0
8211,Antigua and Barbuda,ATG,2002,0.051086873,32.0
8212,Australia,AUS,2002,1.207801989,17561143.0
8213,Austria,AUT,2002,0.171369385,816775.0
8214,Azerbaijan,AZE,2002,0.224830059,813191.0
8215,Burundi,BDI,2002,0.147073784,223400.0
8216,Belgium,BEL,2002,0.080520402,310474.0
8217,Benin,BEN,2002,0.349535324,960147.0
8218,Burkina Faso,BFA,2002,0.382328391,3308691.0
8219,Bangladesh,BGD,2002,0.0622971,11588093.0
8220,Bulgaria,BGR,2002,0.428088692,2145075.0
8221,"Bahamas, The",BHS,2002,0.022752611,100.0
8222,Bosnia and Herzegovina,BIH,2002,0.26520267,341599.0
8223,Belarus,BLR,2002,0.56925373,2310016.0
8224,Belize,BLZ,2002,0.26678151,23042.0
8225,Bolivia,BOL,2002,0.377452498,768259.0
8226,Brazil,BRA,2002,0.25956691,17883426.0
8227,Barbados,BRB,2002,0.051202715,83.0
8228,Brunei Darussalam,BRN,2002,0.005767395,510.0
8229,Bhutan,BTN,2002,0.180187492,59031.0
8230,Botswana,BWA,2002,0.143725614,96508.0
8231,Central African Republic,CAF,2002,0.507610341,184400.0
8232,Canada,CAN,2002,1.295117911,15174800.0
8233,Central Europe and the Baltics,CEB,2002,0.366844534,23766164.0
8234,Switzerland,CHE,2002,0.056048572,173482.0
8235,Chile,CHL,2002,0.105199984,652128.0
8236,China,CHN,2002,0.094228123,81807788.0
8237,Cote d'Ivoire,CIV,2002,0.162492741,759651.0
8238,Cameroon,CMR,2002,0.364356518,890764.0
8239,"Congo, Dem. Rep.",COD,2002,0.134344809,1969559.0
8240,"Congo, Rep.",COG,2002,0.148019439,24878.0
8241,Colombia,COL,2002,0.054091263,1087130.0
8242,Comoros,COM,2002,0.114139215,16139.0
8243,Cabo Verde,CPV,2002,0.106105586,34122.0
8244,Costa Rica,CRI,2002,0.048769521,54669.0
8245,Caribbean small states,CSS,2002,0.117033154,178739.0
8246,Cuba,CUB,2002,0.339117316,320561.0
8247,Cyprus,CYP,2002,0.102357498,59200.0
8248,Czech Republic,CZE,2002,0.316664372,1569116.0
8249,Germany,DEU,2002,0.142941146,6940982.0
8250,Djibouti,DJI,2002,0.001338783,6.0
8251,Dominica,DMA,2002,0.071592211,129.0
8252,Denmark,DNK,2002,0.423368529,1527934.0
8253,Dominican Republic,DOM,2002,0.102922943,176390.0
8254,Algeria,DZA,2002,0.236916463,1845217.0
8255,East Asia & Pacific (excluding high income),EAP,2002,0.101256703,134576820.0
8256,Early-demographic dividend,EAR,2002,0.163823781,230381217.0
8257,East Asia & Pacific,EAS,2002,0.104779588,155791644.0
8258,Europe & Central Asia (excluding high income),ECA,2002,0.635814218,101062451.0
8259,Europe & Central Asia,ECS,2002,0.402133168,155437627.0
8260,Ecuador,ECU,2002,0.103473475,845030.0
8261,"Egypt, Arab Rep.",EGY,2002,0.041071528,2712234.0
8262,Euro area,EMU,2002,0.207331368,34580343.0
8263,Eritrea,ERI,2002,0.226516177,344627.0
8264,Spain,ESP,2002,0.31157409,6748051.0
8265,Estonia,EST,2002,0.444847211,259214.0
8266,Ethiopia,ETH,2002,0.140472005,6648807.0
8267,European Union,EUU,2002,0.247372513,58491047.0
8268,Fragile and conflict affected situations,FCS,2002,0.236760094,67044740.0
8269,Finland,FIN,2002,0.424008931,1195100.0
8270,Fiji,FJI,2002,0.208523202,5679.0
8271,France,FRA,2002,0.297248134,9352047.0
8272,"Micronesia, Fed. Sts.",FSM,2002,0.023358592,135.0
8273,Gabon,GAB,2002,0.252268476,17280.0
8274,United Kingdom,GBR,2002,0.097455842,3245214.0
8275,Georgia,GEO,2002,0.200828701,355719.0
8276,Ghana,GHA,2002,0.206506093,1597603.0
8277,Guinea,GIN,2002,0.278357625,1241115.0
8278,"Gambia, The",GMB,2002,0.199392849,145021.0
8279,Guinea-Bissau,GNB,2002,0.223204677,141900.0
8280,Greece,GRC,2002,0.249219824,1287733.0
8281,Grenada,GRD,2002,0.019298313,318.0
8282,Guatemala,GTM,2002,0.117307914,644491.0
8283,Guam,GUM,2002,0.012724832,15.0
8284,Guyana,GUY,2002,0.604197967,109123.0
8285,High income,HIC,2002,0.324236485,146292354.0
8286,"Hong Kong SAR, China",HKG,2002,0.000741389,0.0
8287,Honduras,HND,2002,0.154128857,431637.0
8288,Heavily indebted poor countries (HIPC),HPC,2002,0.251213571,49983616.0
8289,Croatia,HRV,2002,0.199434054,578927.0
8290,Haiti,HTI,2002,0.102808406,408500.0
8291,Hungary,HUN,2002,0.453408577,2952970.0
8292,IBRD only,IBD,2002,0.187974979,400899079.0
8293,IDA & IBRD total,IBT,2002,0.192232784,514271577.0
8294,IDA total,IDA,2002,0.208066396,113372498.0
8295,IDA blend,IDB,2002,0.226450996,35233616.0
8296,Indonesia,IDN,2002,0.092386843,14647996.0
8297,IDA only,IDX,2002,0.198384165,78138882.0
8298,India,IND,2002,0.146738752,94470900.0
8299,Ireland,IRL,2002,0.299342794,299519.0
8300,"Iran, Islamic Rep.",IRN,2002,0.238226163,8743853.0
8301,Iraq,IRQ,2002,0.186507883,3157390.0
8302,Israel,ISR,2002,0.053120244,100800.0
8303,Italy,ITA,2002,0.145235615,4284649.0
8304,Jamaica,JAM,2002,0.050132889,1496.0
8305,Jordan,JOR,2002,0.036671272,88642.0
8306,Japan,JPN,2002,0.034673781,2002225.0
8307,Kazakhstan,KAZ,2002,1.907665334,13900900.0
8308,Kenya,KEN,2002,0.150836641,2046310.0
8309,Kyrgyz Republic,KGZ,2002,0.269501272,642377.0
8310,Cambodia,KHM,2002,0.292774353,2066239.0
8311,"Korea, Rep.",KOR,2002,0.035135046,1161751.0
8312,Kuwait,KWT,2002,0.005615372,1860.0
8313,Latin America & Caribbean (excluding high income),LAC,2002,0.255163292,46200022.0
8314,Lao PDR,LAO,2002,0.184772321,783060.0
8315,Lebanon,LBN,2002,0.031084081,56796.0
8316,Liberia,LBR,2002,0.13224334,120000.0
8317,Libya,LBY,2002,0.32814467,343366.0
8318,Latin America & Caribbean,LCN,2002,0.241817165,48145181.0
8319,Least developed countries: UN classification,LDC,2002,0.195552927,71991093.0
8320,Low income,LIC,2002,0.235276591,43175686.0
8321,Sri Lanka,LKA,2002,0.049101701,848790.0
8322,Lower middle income,LMC,2002,0.163235802,231240592.0
8323,Low & middle income,LMY,2002,0.191541251,505128458.0
8324,Lesotho,LSO,2002,0.147795483,203652.0
8325,Late-demographic dividend,LTE,2002,0.192883905,206053952.0
8326,Lithuania,LTU,2002,0.476029075,918000.0
8327,Luxembourg,LUX,2002,0.138958929,29408.0
8328,Latvia,LVA,2002,0.421180578,415000.0
8329,Morocco,MAR,2002,0.28525096,4947863.0
8330,Moldova,MDA,2002,0.633223662,1014501.0
8331,Madagascar,MDG,2002,0.175960545,1416531.0
8332,Maldives,MDV,2002,0.010197665,66.0
8333,Middle East & North Africa,MEA,2002,0.167018329,26762561.0
8334,Mexico,MEX,2002,0.227998759,9877131.0
8335,Middle income,MIC,2002,0.188086368,461952772.0
8336,North Macedonia,MKD,2002,0.247010505,191500.0
8337,Mali,MLI,2002,0.421799638,3193406.0
8338,Malta,MLT,2002,0.022729052,2510.0
8339,Myanmar,MMR,2002,0.206741149,7227495.0
8340,Middle East & North Africa (excluding high income),MNA,2002,0.1748781,25944244.0
8341,Mongolia,MNG,2002,0.482551803,217263.0
8342,Mozambique,MOZ,2002,0.237154399,2312600.0
8343,Mauritania,MRT,2002,0.143983453,111450.0
8344,Mauritius,MUS,2002,0.073882159,38.0
8345,Malawi,MWI,2002,0.243305617,1635836.0
8346,Malaysia,MYS,2002,0.039965481,701500.0
8347,North America,NAC,2002,0.669467531,68745502.0
8348,Namibia,NAM,2002,0.440719215,324980.0
8349,New Caledonia,NCL,2002,0.03070116,1065.0
8350,Niger,NER,2002,1.145202112,7860068.0
8351,Nigeria,NGA,2002,0.264393753,17027000.0
8352,Nicaragua,NIC,2002,0.383191386,525819.0
8353,Netherlands,NLD,2002,0.056722028,226310.0
