,Country Name,Country Code,year,population,GDP,agriculturalGDP
5245,Qatar,QAT,2000,592467.0,17759890110.0,0.372799554
5246,Romania,ROU,2000,22442971.0,37253259017.0,10.85391805
5247,Russian Federation,RUS,2000,146596869.0,259710000000.0,5.751715628
5248,Rwanda,RWA,2000,7933688.0,2067528500.0,31.20472926
5249,South Asia,SAS,2000,1390946065.0,630429000000.0,22.44211986
5250,Saudi Arabia,SAU,2000,20663840.0,189515000000.0,4.921114187
5251,Sudan,SDN,2000,27275019.0,12257418326.0,40.68217391
5252,Senegal,SEN,2000,9797731.0,6013184809.0,16.4392452
5253,Singapore,SGP,2000,4027887.0,96074477958.0,0.092131733
5254,Solomon Islands,SLB,2000,412665.0,419933580.9,34.39868975
5255,Sierra Leone,SLE,2000,4584570.0,635874002.2,55.01416209
5256,El Salvador,SLV,2000,5887930.0,11784927700.0,7.172784777
5257,Serbia,SRB,2000,7516346.0,6875845987.0,17.07003378
5258,Sub-Saharan Africa (excluding high income),SSA,2000,665246457.0,422469000000.0,15.49454407
5259,Sub-Saharan Africa,SSF,2000,665327588.0,423088000000.0,15.47600884
5260,Small states,SST,2000,29393017.0,129063000000.0,4.690905582
5261,Suriname,SUR,2000,470944.0,947671969.7,9.539245695
5262,Slovak Republic,SVK,2000,5388720.0,29242558797.0,1.710305594
5263,Slovenia,SVN,2000,1988925.0,20289627637.0,3.085563229
5264,Sweden,SWE,2000,8872109.0,262835000000.0,1.942859895
5265,Eswatini,SWZ,2000,1005432.0,1738100853.0,12.31597575
5266,Seychelles,SYC,2000,81131.0,614879764.8,2.829248854
5267,Syrian Arab Republic,SYR,2000,16410847.0,80590022272.0,24.73394994
5268,Chad,TCD,2000,8355654.0,1388506727.0,40.70509403
5269,East Asia & Pacific (IDA & IBRD countries),TEA,2000,1793498345.0,1732080000000.0,14.39762849
5270,Europe & Central Asia (IDA & IBRD countries),TEC,2000,434305092.0,894261000000.0,8.172472226
5271,Togo,TGO,2000,4924406.0,1491891108.0,30.56164478
5272,Thailand,THA,2000,62952639.0,126392000000.0,8.499848121
5273,Tajikistan,TJK,2000,6216329.0,860521119.3,25.12453126
5274,Turkmenistan,TKM,2000,4516128.0,2904662605.0,22.53877082
5275,Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,504921279.0,2177400000000.0,5.007353061
5276,Timor-Leste,TLS,2000,884366.0,367087900.0,28.42052271
5277,Middle East & North Africa (IDA & IBRD countries),TMN,2000,276357461.0,527700000000.0,11.718376
5278,Tonga,TON,2000,97962.0,204849612.6,19.636923
5279,South Asia (IDA & IBRD),TSA,2000,1390946065.0,630429000000.0,22.44211986
5280,Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,665327588.0,423088000000.0,15.47600884
5281,Trinidad and Tobago,TTO,2000,1267159.0,8154338233.0,1.357193887
5282,Tunisia,TUN,2000,9708347.0,21473261837.0,10.00631935
5283,Turkey,TUR,2000,63240196.0,274303000000.0,10.03285265
5284,Tuvalu,TUV,2000,9392.0,13742057.05,17.92231134
5285,Tanzania,TZA,2000,33499177.0,13375976354.0,26.20825887
5286,Uganda,UGA,2000,23650159.0,6193246837.0,27.50910688
5287,Ukraine,UKR,2000,49176500.0,32375082563.0,13.95178507
5288,Upper middle income,UMC,2000,2183127334.0,4312390000000.0,8.322946699
5289,Uruguay,URY,2000,3319734.0,22823255802.0,5.9941938
5290,United States,USA,2000,282162411.0,10252300000000.0,1.150456365
5291,Uzbekistan,UZB,2000,24650400.0,13760513969.0,30.05590367
5292,St. Vincent and the Grenadines,VCT,2000,107787.0,396262963.0,7.429596882
5293,"Venezuela, RB",VEN,2000,24192449.0,117141000000.0,3.932985731
5294,Vietnam,VNM,2000,79910411.0,31172518403.0,24.534582
5295,Vanuatu,VUT,2000,184964.0,272014693.1,22.96413023
5296,World,WLD,2000,6114324044.0,33831900000000.0,3.383179361
5297,Samoa,WSM,2000,174454.0,269019710.3,16.16182506
5298,"Yemen, Rep.",YEM,2000,17409071.0,9652436180.0,13.74489147
5299,South Africa,ZAF,2000,44967713.0,151753000000.0,2.614747993
5300,Zambia,ZMB,2000,10415942.0,3600683040.0,16.14977346
5301,Zimbabwe,ZWE,2000,11881482.0,6689957600.0,15.66706342
5302,Aruba,ABW,2001,92892.0,1920111732.0,0.40514984
5303,Africa Eastern and Southern,AFE,2001,408522129.0,258843000000.0,12.5381709
5304,Africa Western and Central,AFW,2001,274433894.0,148012000000.0,23.28009752
5305,Angola,AGO,2001,16945753.0,8936063723.0,8.156377022
5306,Albania,ALB,2001,3060173.0,3922100794.0,22.7161642
5307,Arab World,ARB,2001,288432153.0,798525000000.0,9.299826734
5308,United Arab Emirates,ARE,2001,3302722.0,103312000000.0,2.238200162
5309,Argentina,ARG,2001,37275644.0,268697000000.0,4.568589609
5310,Antigua and Barbuda,ATG,2001,77212.0,800481481.5,1.613380836
5311,Australia,AUS,2001,19413000.0,379084000000.0,3.50219781
5312,Austria,AUT,2001,8042293.0,197509000000.0,1.670703396
5313,Azerbaijan,AZE,2001,8111200.0,5707720391.0,14.83745955
5314,Burundi,BDI,2001,6525546.0,876794723.1,43.84314206
5315,Belgium,BEL,2001,10286570.0,236746000000.0,1.109350298
5316,Benin,BEN,2001,7076728.0,3666222600.0,25.04816274
5317,Burkina Faso,BFA,2001,11944589.0,3190371050.0,26.92043043
5318,Bangladesh,BGD,2001,130088709.0,53991289844.0,21.84834058
5319,Bulgaria,BGR,2001,8009142.0,14183497963.0,10.60325324
5320,"Bahamas, The",BHS,2001,302618.0,8317830000.0,1.198629931
5321,Bosnia and Herzegovina,BIH,2001,3755514.0,5800774717.0,9.120577322
5322,Belarus,BLR,2001,9928549.0,12354820144.0,10.35042974
5323,Belize,BLZ,2001,255068.0,868358750.0,13.1563769
5324,Bermuda,BMU,2001,62504.0,3680483000.0,0.69232761
5325,Bolivia,BOL,2001,8580244.0,8141537938.0,13.25565282
5326,Brazil,BRA,2001,177196051.0,559984000000.0,4.801043019
5327,Barbados,BRB,2001,272494.0,3054500000.0,2.118186283
5328,Brunei Darussalam,BRN,2001,340037.0,5601090584.0,1.134567236
5329,Bhutan,BTN,2001,603643.0,461444513.7,23.16665735
5330,Botswana,BWA,2001,1674674.0,5489608300.0,2.59029062
5331,Canada,CAN,2001,31020902.0,738982000000.0,2.117890672
5332,Central Europe and the Baltics,CEB,2001,107660041.0,468825000000.0,4.567505656
5333,Switzerland,CHE,2001,7229854.0,287227000000.0,0.918859732
5334,Chile,CHL,2001,15516112.0,70979923960.0,4.408927792
5335,China,CHN,2001,1271850000.0,1339400000000.0,13.98346135
5336,Cote d'Ivoire,CIV,2001,16853027.0,16810536884.0,17.27709755
5337,Cameroon,CMR,2001,15928910.0,10953485244.0,18.62095827
5338,"Congo, Dem. Rep.",COD,2001,48428534.0,7438189100.0,32.87090402
5339,"Congo, Rep.",COG,2001,3217930.0,2796704577.0,5.799931651
5340,Colombia,COL,2001,40255956.0,98211749596.0,8.320972677
5341,Comoros,COM,2001,555895.0,378512003.4,29.37628658
5342,Cabo Verde,CPV,2001,435701.0,563024383.3,11.41576602
5343,Costa Rica,CRI,2001,4034074.0,15976174337.0,8.379536271
5344,Caribbean small states,CSS,2001,6559097.0,35249133311.0,3.817301305
5345,Cuba,CUB,2001,11164676.0,31682400000.0,6.379567205
5346,Cyprus,CYP,2001,960274.0,10397897086.0,3.860797129
5347,Czech Republic,CZE,2001,10216605.0,67808032980.0,3.203527086
5348,Germany,DEU,2001,82349925.0,1945790000000.0,1.083432296
5349,Dominica,DMA,2001,69671.0,340203703.7,11.29497578
5350,Denmark,DNK,2001,5358783.0,164791000000.0,2.339509415
5351,Dominican Republic,DOM,2001,8598599.0,25601765401.0,6.997518613
5352,Algeria,DZA,2001,31451513.0,54744712815.0,9.749419994
5353,East Asia & Pacific (excluding high income),EAP,2001,1833422980.0,1847320000000.0,13.91671206
5354,Early-demographic dividend,EAR,2001,2516662185.0,3352800000000.0,10.24911811
5355,East Asia & Pacific,EAS,2001,2065912033.0,7787150000000.0,4.628355293
5356,Europe & Central Asia (excluding high income),ECA,2001,391307324.0,695454000000.0,9.016023124
5357,Europe & Central Asia,ECS,2001,862339994.0,10163000000000.0,2.366788907
5358,Ecuador,ECU,2001,12914660.0,24468324000.0,12.65726659
5359,"Egypt, Arab Rep.",EGY,2001,70152662.0,96684636119.0,15.35126847
5360,Euro area,EMU,2001,322547874.0,6596320000000.0,2.081276672
5361,Eritrea,ERI,2001,2374721.0,752368495.5,15.1638444
5362,Spain,ESP,2001,40850412.0,627830000000.0,3.677640148
5363,Estonia,EST,2001,1388115.0,6254649539.0,3.493968644
5364,Ethiopia,ETH,2001,68159422.0,8231326016.0,42.34057112
5365,European Union,EUU,2001,429895628.0,7393820000000.0,2.229595231
5366,Fragile and conflict affected situations,FCS,2001,586760366.0,493643000000.0,16.31837927
5367,Finland,FIN,2001,5188008.0,129533000000.0,2.764333324
5368,Fiji,FJI,2001,813923.0,1652464201.0,13.01281233
5369,France,FRA,2001,61357432.0,1377660000000.0,2.107008191
5370,Faroe Islands,FRO,2001,46999.0,1147654635.0,18.13813248
5371,"Micronesia, Fed. Sts.",FSM,2001,107170.0,240970900.0,23.04577026
5372,Gabon,GAB,2001,1258008.0,5023265365.0,6.143932582
5373,United Kingdom,GBR,2001,59119673.0,1643910000000.0,0.78212085
5374,Georgia,GEO,2001,4014373.0,3219488664.0,20.96194186
5375,Ghana,GHA,2001,19756929.0,5314909954.0,35.24180012
5376,Guinea,GIN,2001,8417082.0,2829435957.0,21.74068348
5377,"Gambia, The",GMB,2001,1360070.0,687408804.6,25.42563238
5378,Guinea-Bissau,GNB,2001,1227105.0,392621385.9,37.507955
5379,Greece,GRC,2001,10862132.0,136309000000.0,5.202702096
5380,Grenada,GRD,2001,103242.0,520444185.2,5.365900766
5381,Guatemala,GTM,2001,11871565.0,18405203853.0,14.17214684
5382,Guyana,GUY,2001,745206.0,712167575.6,29.73738379
5383,High income,HIC,2001,1081809509.0,27425500000000.0,1.587581147
5384,"Hong Kong SAR, China",HKG,2001,6714300.0,169403000000.0,0.089468051
5385,Honduras,HND,2001,6751912.0,7565854724.0,13.16599066
5386,Heavily indebted poor countries (HIPC),HPC,2001,485112670.0,171488000000.0,25.45158794
5387,Croatia,HRV,2001,4299642.0,23273640257.0,4.96072548
5388,Haiti,HTI,2001,8608810.0,6331961555.0,16.45057861
5389,Hungary,HUN,2001,10187576.0,53749989092.0,4.914388877
5390,IBRD only,IBD,2001,4032814517.0,5922390000000.0,9.641801144
5391,IDA & IBRD total,IBT,2001,5137393838.0,6460810000000.0,10.91554223
5392,IDA total,IDA,2001,1104579321.0,538783000000.0,24.87313229
5393,IDA blend,IDB,2001,368820674.0,206387000000.0,23.78243161
5394,Indonesia,IDN,2001,214427419.0,160447000000.0,15.99491776
5395,IDA only,IDX,2001,735758647.0,333462000000.0,25.5635779
5396,India,IND,2001,1075000094.0,485441000000.0,21.62050461
5397,Ireland,IRL,2001,3866243.0,109347000000.0,1.993859832
5398,"Iran, Islamic Rep.",IRN,2001,66449111.0,126879000000.0,8.310842002
5399,Iraq,IRQ,2001,24208178.0,36176430129.0,6.930957055
5400,Iceland,ISL,2001,284968.0,8234846805.0,7.484867165
5401,Israel,ISR,2001,6439000.0,130816000000.0,1.537442135
5402,Italy,ITA,2001,56974100.0,1168020000000.0,2.489631456
5403,Jamaica,JAM,2001,2674706.0,9194717836.0,6.120735926
5404,Jordan,JOR,2001,5217328.0,8975689845.0,1.953309363
5405,Japan,JPN,2001,127149000.0,4374710000000.0,1.367506192
5406,Kazakhstan,KAZ,2001,14858335.0,22152694162.0,8.724831864
5407,Kenya,KEN,2001,32848569.0,12986007426.0,27.84926011
5408,Kyrgyz Republic,KGZ,2001,4945100.0,1525116370.0,34.54100036
5409,Cambodia,KHM,2001,12405411.0,3984000517.0,34.32030026
5410,Kiribati,KIR,2001,85844.0,63101272.37,20.39860656
5411,St. Kitts and Nevis,KNA,2001,44602.0,458643829.0,1.73631881
5412,"Korea, Rep.",KOR,2001,47370164.0,547658000000.0,3.565819021
5413,Kuwait,KWT,2001,2103273.0,34887512227.0,0.446728972
5414,Latin America & Caribbean (excluding high income),LAC,2001,478530627.0,1926200000000.0,4.972241602
5415,Lao PDR,LAO,2001,5409584.0,1768619058.0,32.68319294
5416,Lebanon,LBN,2001,3990999.0,17649751244.0,5.863118728
5417,Liberia,LBR,2001,2953928.0,906000000.0,76.5335872
5418,Latin America & Caribbean,LCN,2001,528283130.0,2242580000000.0,4.726115064
5419,Least developed countries: UN classification,LDC,2001,673713879.0,212481000000.0,26.24577317
5420,Low income,LIC,2001,398196096.0,188241000000.0,27.2110358
5421,Sri Lanka,LKA,2001,18911727.0,15749753805.0,20.0666052
5422,Lower middle income,LMC,2001,2487900839.0,1541060000000.0,18.35119381
5423,Low & middle income,LMY,2001,5087207752.0,6060720000000.0,11.41115032
5424,Lesotho,LSO,2001,2035738.0,825706961.2,8.298870587
5425,Late-demographic dividend,LTE,2001,2059865510.0,3517510000000.0,8.904010371
5426,Lithuania,LTU,2001,3470818.0,12237388002.0,4.874298636
5427,Luxembourg,LUX,2001,441525.0,21387533703.0,0.560287361
5428,Latvia,LVA,2001,2337170.0,8362398702.0,4.413458124
5429,Morocco,MAR,2001,29126323.0,39459581217.0,13.19196193
5430,Moldova,MDA,2001,2917252.0,1480673594.0,22.42004068
5431,Madagascar,MDG,2001,16260933.0,5438332738.0,29.85131341
5432,Middle East & North Africa,MEA,2001,321297196.0,1041160000000.0,7.711976719
5433,Mexico,MEX,2001,100298152.0,756706000000.0,3.403265348
5434,Marshall Islands,MHL,2001,51411.0,122824000.0,7.389760959
5435,Middle income,MIC,2001,4689011656.0,5877900000000.0,10.90826285
5436,North Macedonia,MKD,2001,2034882.0,3709637830.0,9.745119714
5437,Mali,MLI,2001,11271603.0,3468327017.0,32.81360596
5438,Malta,MLT,2001,393028.0,4088368978.0,2.196651333
5439,Myanmar,MMR,2001,47225119.0,6220271055.0,57.14009071
5440,Middle East & North Africa (excluding high income),MNA,2001,284249005.0,537955000000.0,12.21282177
5441,Montenegro,MNE,2001,607389.0,1159869246.0,10.81120523
5442,Mongolia,MNG,2001,2419594.0,1267997934.0,22.96888751
5443,Mozambique,MOZ,2001,18221884.0,5398568544.0,18.24848986
5444,Mauritania,MRT,2001,2702405.0,1746064719.0,24.86895971
5445,Mauritius,MUS,2001,1196287.0,4613630623.0,6.147999078
5446,Malawi,MWI,2001,11432001.0,1716502862.0,35.28267377
5447,Malaysia,MYS,2001,23709115.0,92783947368.0,8.010970591
5448,North America,NAC,2001,316052361.0,11324500000000.0,1.193545661
5449,Namibia,NAM,2001,1823667.0,3557333364.0,9.67546592
5450,New Caledonia,NCL,2001,217324.0,3297734886.0,2.360202945
5451,Niger,NER,2001,11751364.0,2448714681.0,40.18192773
5452,Nigeria,NGA,2001,125394046.0,74030364472.0,24.47535466
5453,Nicaragua,NIC,2001,5145367.0,5323146566.0,16.81332947
5454,Netherlands,NLD,2001,16046180.0,431587000000.0,2.224615621
5455,Norway,NOR,2001,4513751.0,173972000000.0,1.588691727
5456,Nepal,NPL,2001,24347113.0,6007055042.0,35.24767001
5457,New Zealand,NZL,2001,3880500.0,53872425917.0,7.981384797
5458,OECD members,OED,2001,1209787876.0,27365400000000.0,1.700998365
5459,Oman,OMN,2001,2294959.0,19452000520.0,2.334386044
5460,Other small states,OSS,2001,21276754.0,90943070776.0,4.211665297
5461,Pakistan,PAK,2001,145978408.0,79484403985.0,24.19827461
5462,Panama,PAN,2001,3089641.0,12502013400.0,6.732166037
5463,Peru,PER,2001,26799289.0,52030158775.0,7.893626696
5464,Philippines,PHL,2001,79672869.0,78921234457.0,13.3028093
5465,Palau,PLW,2001,19390.0,156907900.0,3.717531112
5466,Papua New Guinea,PNG,2001,5974627.0,3081024212.0,34.41128094
5467,Poland,POL,2001,38248076.0,190905000000.0,3.253415017
5468,Pre-demographic dividend,PRE,2001,566366083.0,265240000000.0,22.00686822
5469,Puerto Rico,PRI,2001,3818774.0,69208400000.0,0.587789921
5470,Portugal,PRT,2001,10362722.0,121604000000.0,2.960749574
5471,Paraguay,PRY,2001,5428442.0,8495806432.0,11.37331719
5472,West Bank and Gaza,PSE,2001,2997784.0,4003700000.0,8.472163249
5473,Post-demographic dividend,PST,2001,1025401797.0,26137700000000.0,1.566592514
5474,Qatar,QAT,2001,615013.0,17538461538.0,0.37593985
5475,Romania,ROU,2001,22131970.0,40394824679.0,13.1496004
5476,Russian Federation,RUS,2001,145976482.0,306602000000.0,5.875721568
5477,Rwanda,RWA,2001,8231150.0,1965444515.0,31.81275239
5478,South Asia,SAS,2001,1416822995.0,645870000000.0,22.15008042
5479,Saudi Arabia,SAU,2001,21202646.0,184137000000.0,5.171189279
5480,Sudan,SDN,2001,27971077.0,15716489370.0,35.78077462
5481,Senegal,SEN,2001,10036102.0,6507824767.0,16.25243231
5482,Singapore,SGP,2001,4138012.0,89794943350.0,0.082356656
5483,Solomon Islands,SLB,2001,423949.0,409435392.2,23.90539102
5484,Sierra Leone,SLE,2001,4754069.0,1090467712.0,45.13635404
5485,El Salvador,SLV,2001,5927001.0,12282533600.0,6.686492598
5486,Serbia,SRB,2001,7503433.0,12960538724.0,14.65274338
5487,Sub-Saharan Africa (excluding high income),SSA,2001,682874821.0,405357000000.0,16.49937914
5488,Sub-Saharan Africa,SSF,2001,682956023.0,405983000000.0,16.47826509
5489,Small states,SST,2001,29820320.0,129579000000.0,4.502152872
5490,Sao Tome and Principe,STP,2001,144760.0,75951210.69,10.1341755
5491,Suriname,SUR,2001,476574.0,834279357.8,9.0948679
5492,Slovak Republic,SVK,2001,5378867.0,30778781607.0,2.120217679
5493,Slovenia,SVN,2001,1992060.0,20876309970.0,2.788071252
5494,Sweden,SWE,2001,8895960.0,242396000000.0,1.944937375
5495,Eswatini,SWZ,2001,1013608.0,1542477309.0,12.09922052
5496,Seychelles,SYC,2001,81202.0,622262057.2,2.825866279
5497,Syrian Arab Republic,SYR,2001,16766555.0,86771314031.0,25.29794416
5498,Turks and Caicos Islands,TCA,2001,21578.0,358744800.0,1.339810361
5499,Chad,TCD,2001,8678049.0,1710843361.0,40.2954383
5500,East Asia & Pacific (IDA & IBRD countries),TEA,2001,1810261111.0,1844710000000.0,13.89388744
5501,Europe & Central Asia (IDA & IBRD countries),TEC,2001,433855042.0,909749000000.0,7.70477416
5502,Togo,TGO,2001,5062571.0,1482437752.0,33.92963181
5503,Thailand,THA,2001,63539190.0,120296000000.0,8.57928745
5504,Tajikistan,TJK,2001,6318510.0,1080768907.0,23.80840939
5505,Turkmenistan,TKM,2001,4564087.0,3534803922.0,23.09804465
5506,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,512247446.0,2119380000000.0,4.878109054
5507,Timor-Leste,TLS,2001,901214.0,477443500.0,21.55371264
5508,Middle East & North Africa (IDA & IBRD countries),TMN,2001,281251221.0,533951000000.0,12.24061684
5509,Tonga,TON,2001,98482.0,181116952.8,18.28743962
5510,South Asia (IDA & IBRD),TSA,2001,1416822995.0,645870000000.0,22.15008042
5511,Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,682956023.0,405983000000.0,16.47826509
5512,Trinidad and Tobago,TTO,2001,1271627.0,8824873259.0,1.286377056
5513,Tunisia,TUN,2001,9793915.0,22066031834.0,9.421855706
5514,Turkey,TUR,2001,64192243.0,201751000000.0,8.788037969
5515,Tuvalu,TUV,2001,9478.0,13196544.95,18.3133314
5516,Tanzania,TZA,2001,34385849.0,13581644246.0,25.80028911
5517,Uganda,UGA,2001,24388974.0,5840503869.0,27.85024148
5518,Ukraine,UKR,2001,48662400.0,39309580983.0,13.97608618
5519,Upper middle income,UMC,2001,2201110817.0,4336820000000.0,8.26259098
5520,Uruguay,URY,2001,3325471.0,20898788417.0,5.586703233
5521,United States,USA,2001,284968955.0,10581800000000.0,1.129325505
5522,Uzbekistan,UZB,2001,24964450.0,11401421329.0,29.9738087
5523,St. Vincent and the Grenadines,VCT,2001,107893.0,430040740.7,6.281058642
5524,"Venezuela, RB",VEN,2001,24646471.0,122904000000.0,4.231512485
5525,Vietnam,VNM,2001,80742500.0,32685198735.0,23.24104759
5526,Vanuatu,VUT,2001,189209.0,257926881.7,23.5298826
5527,World,WLD,2001,6193663732.0,33614900000000.0,3.369948516
5528,Samoa,WSM,2001,175394.0,273088357.2,14.2879307
5529,"Yemen, Rep.",YEM,2001,17918369.0,9861560095.0,14.10468699
5530,South Africa,ZAF,2001,45571272.0,135430000000.0,2.812451695
5531,Zambia,ZMB,2001,10692197.0,4094480988.0,15.52748224
5532,Zimbabwe,ZWE,2001,11923906.0,6777384700.0,15.62707072
5533,Aruba,ABW,2002,94992.0,1941340782.0,0.402215827
5534,Africa Eastern and Southern,AFE,2002,419223717.0,264895000000.0,12.76570176
5535,Afghanistan,AFG,2002,22600774.0,4055179566.0,38.62789186
5536,Africa Western and Central,AFW,2002,281842480.0,176933000000.0,30.22493237
5537,Angola,AGO,2002,17519418.0,15285594828.0,5.839549975
5538,Albania,ALB,2002,3051010.0,4348068242.0,22.02511409
5539,Arab World,ARB,2002,294665202.0,803142000000.0,9.362564381
5540,United Arab Emirates,ARE,2002,3478769.0,109816000000.0,2.203322589
5541,Argentina,ARG,2002,37681743.0,97724004252.0,10.20664671
5542,Antigua and Barbuda,ATG,2002,78298.0,814381481.5,1.730920535
5543,Australia,AUS,2002,19651400.0,395343000000.0,3.949156872
5544,Austria,AUT,2002,8081957.0,214395000000.0,1.562774411
5545,Azerbaijan,AZE,2002,8171950.0,6235856820.0,13.95463918
5546,Burundi,BDI,2002,6704118.0,825394490.2,43.33361124
5547,Belgium,BEL,2002,10332785.0,258384000000.0,1.033134143
5548,Benin,BEN,2002,7295400.0,4194342849.0,25.38272928
5549,Burkina Faso,BFA,2002,12293097.0,3622350204.0,26.37244848
5550,Bangladesh,BGD,2002,132478077.0,54724081491.0,20.58413442
5551,Bulgaria,BGR,2002,7837161.0,16402846413.0,9.710569628
5552,"Bahamas, The",BHS,2002,307657.0,8881160000.0,1.513315828
5553,Bosnia and Herzegovina,BIH,2002,3759389.0,6728771314.0,8.873503837
5554,Belarus,BLR,2002,9865548.0,14594249023.0,10.12843222
5555,Belize,BLZ,2002,262387.0,925197950.0,12.79468896
5556,Bermuda,BMU,2002,62912.0,3937228000.0,0.795458124
5557,Bolivia,BOL,2002,8742822.0,7905485216.0,12.95511869
5558,Brazil,BRA,2002,179537523.0,509795000000.0,5.475274895
5559,Barbados,BRB,2002,273423.0,3106500000.0,1.889586351
5560,Brunei Darussalam,BRN,2002,346777.0,5843329108.0,1.093569608
5561,Bhutan,BTN,2002,616025.0,520849551.5,23.20139292
